Quelle,Projektname,Webseite-Link,Organisation,Status,_single_url,status_code,final_url,error,Website_has_changed
https://codefor.de/projekte/frankfurt-was-bekomme-ich-fuer-meine-miete/,Was bekomme ich in Frankfurt für meine Miete?,https://mieten-ffm.netlify.com/,"OK Lab Frankfurt, Code for Germany",Abgeschlossen,https://mieten-ffm.netlify.com/,404.0,https://mieten-ffm.netlify.com/,,False
https://codefor.de/projekte/bundestagswahl/,was wäre wenn,"https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn","OK Lab Köln, Code for Germany",Abgeschlossen,https://codeforcologne.github.io/was-wenn/,404.0,https://codeforcologne.github.io/was-wenn/,,True
https://codefor.de/projekte/bundestagswahl/,was wäre wenn,"https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn","OK Lab Köln, Code for Germany",Abgeschlossen,https://github.com/codeforcologne/was-wenn,404.0,https://github.com/codeforcologne/was-wenn,,True
https://codefor.de/projekte/wepublic/,Wepublic,"https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me","OK Lab Berlin, Code for Germany",Laufend,https://www.wepublic.me,,,Connection error,True
https://codefor.de/projekte/wepublic/,Wepublic,"https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me","OK Lab Berlin, Code for Germany",Laufend,mailto:hello@wepublic.me,,,Connection error,True
https://codefor.de/projekte/hh-baualterskarte/,Wie alt sind die Hamburger Gebäude?,"http://hannes.enjoys.it/geo/odd2014/baujahr.html, http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml","OK Lab Hamburg, Code for Germany",Abgeschlossen,http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml,,,Connection error,True
https://codefor.de/projekte/wo-ist-testzentrum/,Wo ist Testzentrum?,"https://wo-ist-testzentrum.de, https://github.com/CodeforLeipzig/wo-ist-testzentrum","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://wo-ist-testzentrum.de,,,Connection error,True
https://www.civic-coding.de/community/projekt/foemo-der-foerdermittel-monitor/1403,fömo - Der Fördermittel Monitor,www.fömo.de,Civic Coding,Laufend,www.fömo.de,,,Connection error,True
https://www.civic-coding.de/community/projekt/kipanda-campus/1340,KIPanda Campus,https://nocodecreators.de/kontakt.html,Civic Coding,Unbekannt,https://nocodecreators.de/kontakt.html,,,Timeout,True
https://www.civic-coding.de/community/projekt/scan-your-trash/1008,Scan Your Trash,https://www.civic-coding.de/community/mein-profil/meine-projektideen/meine-projektidee-detail/scan-your-trash/1008,Civic Coding,Laufend,https://www.civic-coding.de/community/mein-profil/meine-projektideen/meine-projektidee-detail/scan-your-trash/1008,404.0,https://www.civic-coding.de/community/mein-profil/meine-projektideen/meine-projektidee-detail/scan-your-trash/1008,,False
https://www.civic-coding.de/community/projekt/fairsync-ai/864,FairSync AI,https://wechange.de/user/630/,Civic Coding,Laufend,https://wechange.de/user/630/,,,Timeout,True
https://www.civic-coding.de/community/projekt/regionales-starter-kit-ki-gestutzte-recherche-app-fur-die-grundungsinfrastruktur-junger-unternehmen-in-laendl-regionen/493,Regionales Starter-Kit: KI-gestützte Recherche-App für die Gründungsinfrastruktur junger Unternehmen in ländl. Regionen,https://www.working-evolutions.de/kontakt,Civic Coding,Laufend,https://www.working-evolutions.de/kontakt,404.0,https://www.working-evolutions.de/%C3%BCber,,True
https://www.civic-coding.de/community/projekt/jobs-von-morgen-als-karte/159,Jobs von morgen als Karte,https://wechange.de/user/630/,Civic Coding,Laufend,https://wechange.de/user/630/,,,Timeout,True
https://www.civic-coding.de/community/projekt/explore-spann-ein-informationsnetz-uber-deine-stadt/183,eXPLORE - Spann ein Informationsnetz über Deine Stadt.,https://getrequest.de/smartcountry,Civic Coding,Laufend,https://getrequest.de/smartcountry,404.0,https://getrequest.de/smartcountry,,False
https://www.civic-coding.de/community/projekt/einsatz-von-adaptiven-assistenzsystemen-in-werkstaetten-fur-behinderte-menschen/179,Einsatz von adaptiven Assistenzsystemen in Werkstätten für behinderte Menschen,https://kindustrii.de/kontakt,Civic Coding,Unbekannt,https://kindustrii.de/kontakt,,,Connection error,True
https://www.civic-coding.de/community/projekt/mit-ki-lebensmittelverschwendung-vermeiden-und-nachhaltig-wirtschaften/216,Mit KI Lebensmittelverschwendung vermeiden und nachhaltig wirtschaften,https://www.civic-coding.de/community/projekt/mit-ki-lebensmittelverschwendung-vermeiden-und-nachhaltig-wirtschaften/216,Civic Coding,Unbekannt,https://www.civic-coding.de/community/projekt/mit-ki-lebensmittelverschwendung-vermeiden-und-nachhaltig-wirtschaften/216,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/sozialleistungsrechner,Sozialleistungsrechner,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/sozialleistungsrechner,Civic Coding,Laufend,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/sozialleistungsrechner,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/von-talenten-zu-machern-ki-basierter-skill-kompass-fuer-jugendliche-mit-migrationserfahrung,Von Talenten zu Machern: KI-basierter „Skill-Kompass“ für Jugendliche mit Migrationserfahrung,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/von-talenten-zu-machern-ki-basierter-skill-kompass-fuer-jugendliche-mit-migrationserfahrung,Civic Coding,Unbekannt,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/von-talenten-zu-machern-ki-basierter-skill-kompass-fuer-jugendliche-mit-migrationserfahrung,,,Timeout,True
https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/digitz-digitale-gartenzwerge/81,DigitZ – Digitale Gartenzwerge,"https://www.digitz.digital/, https://github.com/SchreberjugendBV/DigitZ",Civic Coding,Unbekannt,https://www.digitz.digital/,500.0,https://www.digitz.digital/,,True
