Quelle,Projektname,Webseite-Link,Organisation,Status,_single_url,status_code,final_url,error,Website_has_changed
https://codefor.de/projekte/jena-offenesratsinformationssystem/,Offener Stadtrat,"http://www.offenes-jena.com/Apps/Stadtrat, https://github.com/OffenesJena/OffenerStadtrat","OK Lab Jena, Code for Germany",Unbekannt,http://www.offenes-jena.com/Apps/Stadtrat,,,Connection error,True
https://codefor.de/projekte/fl-open-data-api/,Open Data API,"https://github.com/oklabflensburg/open-data-api, https://api.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://api.oklabflensburg.de,405.0,https://api.oklabflensburg.de/,,True
https://codefor.de/projekte/pb-kneipen/,Paderborner Kneipenplan,"https://fsmi.uni-paderborn.de/kneipenplan/, http://codeforpb.github.io/Kneipenplan/, https://github.com/codeforpb/Kneipenplan","CodeforPB, Code for Germany",Laufend,https://fsmi.uni-paderborn.de/kneipenplan/,404.0,https://fsmi.uni-paderborn.de/kneipenplan/,,True
https://codefor.de/projekte/ms-parkleit-api/,Parkleitsystem API Münster,"http://parkleit-api.codeformuenster.org/, https://github.com/codeformuenster/parkleitsystem-api","Code for Münster, Code for Germany",Unbekannt,http://parkleit-api.codeformuenster.org/,,,Connection error,True
https://codefor.de/projekte/hn-poetryslam/,Poetry Slam,"http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster","Code for Heilbronn, Code for Germany",Laufend,http://poetryslam.opendatalab.de/admin.html,404.0,http://poetryslam.opendatalab.de/admin.html,,True
https://codefor.de/projekte/hn-poetryslam/,Poetry Slam,"http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster","Code for Heilbronn, Code for Germany",Laufend,https://codeforheilbronn.de/projects/2016-12-01-slammaster,404.0,https://codeforheilbronn.de/projects/2016-12-01-slammaster,,True
https://codefor.de/projekte/portable-linked-profiles/,Portable Linked Profiles,"https://github.com/hackers4peace/plp-docs, http://profiles.allmende.io/, http://directory.open-steps.org/","OK Lab Berlin, Code for Germany",Unbekannt,http://directory.open-steps.org/,,,Connection error,True
https://codefor.de/projekte/radlquartier/,Radlquartier München,"http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com","OK Lab München, Code for Germany",Laufend,http://mvg.manuel.red,,,Connection error,True
https://codefor.de/projekte/radlquartier/,Radlquartier München,"http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com","OK Lab München, Code for Germany",Laufend,https://transit.robbi5.com,,,Connection error,True
https://codefor.de/projekte/dd-ratskarte/,Ratskarte Dresden,"http://ratskarte.offenesdresden.de/, https://github.com/astro/democropticon","Open Data Dresden, Code for Germany",Unbekannt,http://ratskarte.offenesdresden.de/,,,Connection error,True
https://codefor.de/projekte/magdeburg-rechte-gewalt/,Rechte Gewalt in Deutschland,https://vis.one/rechte-gewalt,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://vis.one/rechte-gewalt,,,Connection error,True
https://codefor.de/projekte/cologne-sagsunskoeln/,Sag's uns App Köln,"http://, https://github.com/codeforcologne/sagsunskoeln-app","OK Lab Köln, Code for Germany",Laufend,http://,,,Invalid URL 'http://': No host supplied,True
https://codefor.de/projekte/schulen-in-nrw/,Schulen in NRW,"http://unserpad.de/p/SchulenNRW, https://github.com/CodeforRuhrgebiet/schulen-in-nrw, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://open.nrw/de/dataset/msw_001,404.0,https://open.nrw/de/dataset/msw_001,,True
https://codefor.de/projekte/schulradar-ruhrgebiet/,Schulradar Ruhrgebiet,"https://codeforruhrgebiet.github.io/schulradar/, https://github.com/CodeforRuhrgebiet/schulradar, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://open.nrw/de/dataset/msw_001,404.0,https://open.nrw/de/dataset/msw_001,,True
https://codefor.de/projekte/be-feinstaub-sos/,SOS für Feinstaub-Daten,"https://github.com/52North/SOS, https://github.com/52North/sos-importer, https://github.com/52North/js-sensorweb-client, /projekte/2014-07-01-be-blume.html, https://github.com/johnjohndoe/SOS-Importer-Blume, https://github.com/johnjohndoe/blume_sos_adapter","OK Lab Berlin, Code for Germany",Laufend,/projekte/2014-07-01-be-blume.html,,,Invalid URL 'https:///projekte/2014-07-01-be-blume.html': No host supplied,True
https://codefor.de/projekte/le-ratskarte_leipzig/,Stadtratmonitor Leipzig,"https://stadtratmonitor.leipzig.codefor.de/, https://ratsinfo.leipzig.de, https://github.com/CodeforLeipzig/allris-scraper, https://github.com/CodeforLeipzig/allris-scraper/actions, https://github.com/CodeforLeipzig/stadtratmonitor","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://stadtratmonitor.leipzig.codefor.de/,502.0,https://stadtratmonitor.leipzig.codefor.de/,,True
https://codefor.de/projekte/le-ratskarte_leipzig/,Stadtratmonitor Leipzig,"https://stadtratmonitor.leipzig.codefor.de/, https://ratsinfo.leipzig.de, https://github.com/CodeforLeipzig/allris-scraper, https://github.com/CodeforLeipzig/allris-scraper/actions, https://github.com/CodeforLeipzig/stadtratmonitor","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://ratsinfo.leipzig.de,,,Connection error,True
https://codefor.de/projekte/stolpersteine-app/,Stolpersteine App,"https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios","OK Lab Berlin, Code for Germany",Unbekannt,https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8,404.0,https://apps.apple.com/de/app/stolpersteine-in-berlin/id640731757,,True
https://codefor.de/projekte/stolpersteine-app/,Stolpersteine App,"https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios","OK Lab Berlin, Code for Germany",Unbekannt,https://play.google.com/store/apps/details?id=com.option_u.stolpersteine,404.0,https://play.google.com/store/apps/details?id=com.option_u.stolpersteine,,True
https://codefor.de/projekte/hn-stolpersteine/,Stolpersteine in Heilbronn,"http://stolpersteine-heilbronn.de, https://github.com/opendata-heilbronn/stolpersteine, http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html","Code for Heilbronn, Code for Germany",Abgeschlossen,http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html,404.0,https://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html,,True
https://codefor.de/projekte/fl-open-trees-map/,Straßenbäume der Stadt Flensburg,"https://github.com/oklabflensburg/open-trees-map, https://opendata.schleswig-holstein.de/dataset/baumkataster-flensburg-2023-05-11, https://baumkataster.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://opendata.schleswig-holstein.de/dataset/baumkataster-flensburg-2023-05-11,,,Connection error,True
https://codefor.de/projekte/wpt-talso/,"Tal, so?",http://www.tal.so/,"OK Lab Wuppertal, Code for Germany",Abgeschlossen,http://www.tal.so/,,,Connection error,True
https://codefor.de/projekte/wpt-talomat/,Talomat,"http://www.talomat.de/, https://github.com/Opendatal/Talomat","OK Lab Wuppertal, Code for Germany",Laufend,http://www.talomat.de/,,,Connection error,True
https://codefor.de/projekte/wpt-talradparken/,Talradparken,"http://talradparken.de, https://github.com/Opendatal/kartenkarte.org","OK Lab Wuppertal, Code for Germany",Abgeschlossen,http://talradparken.de,,,Connection error,True
https://codefor.de/projekte/ffm-toiletsforthedisabled/,Toilets for the Disabled,"http://tftd.herokuapp.com, https://github.com/codeforffm/toilets_for_the_disabled","OK Lab Frankfurt, Code for Germany",Laufend,http://tftd.herokuapp.com,404.0,http://tftd.herokuapp.com/,,True
https://codefor.de/projekte/cologne-verkehr/,Verkehrsmeldungen Köln,"http://baustellen-koeln.meteor.com, https://github.com/pajoma/BauMel","OK Lab Köln, Code for Germany",Laufend,http://baustellen-koeln.meteor.com,,,Connection error,True
https://codefor.de/projekte/jena-virtuellesjena/,Virtuelles Jena,"http://www.offenes-jena.com, https://github.com/OffenesJena/OSMImports, http://www.mapillary.com, http://www.graphhopper.com","OK Lab Jena, Code for Germany",Unbekannt,http://www.offenes-jena.com,,,Connection error,True
https://codefor.de/projekte/be-drl-volunteer-planner/,Volunteer-Planner,"https://volunteer-planner.org, https://github.com/coders4help/volunteer_planner/","OK Lab Berlin, Code for Germany",Laufend,https://volunteer-planner.org,,,Timeout,True
https://codefor.de/projekte/wahlprogrammat/,Wahlprogrammquiz,"mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/","OK Lab Berlin, Code for Germany",Laufend,mailto:nicolas.merz@wzb.eu,,,"HTTPSConnectionPool(host='wzb.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1007)')))",True
https://codefor.de/projekte/wahlprogrammat/,Wahlprogrammquiz,"mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/","OK Lab Berlin, Code for Germany",Laufend,https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/,,,Timeout,True
https://codefor.de/projekte/be-wahlversprechen/,Wahlversprechen2013,http://wahlversprechen2013.de,"OK Lab Berlin, Code for Germany",Unbekannt,http://wahlversprechen2013.de,,,Connection error,True
https://codefor.de/projekte/hn-lk-wartezeiten/,Wartezeiten KFZ-Zulassungsstelle Heilbronn,"http://wartezeit.opendatalab.de/, https://github.com/opendata-heilbronn/wartezeiten-KFZ-heilbronn, http://wartezeit.tursics.de/about.html","Code for Heilbronn, Code for Germany",Abgeschlossen,http://wartezeit.opendatalab.de/,403.0,https://wartezeit.opendatalab.de/,SSL warning (unverified),True
https://codefor.de/projekte/frankfurt-was-bekomme-ich-fuer-meine-miete/,Was bekomme ich in Frankfurt für meine Miete?,https://mieten-ffm.netlify.com/,"OK Lab Frankfurt, Code for Germany",Abgeschlossen,https://mieten-ffm.netlify.com/,404.0,https://mieten-ffm.netlify.com/,,False
https://codefor.de/projekte/bundestagswahl/,was wäre wenn,"https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn","OK Lab Köln, Code for Germany",Abgeschlossen,https://codeforcologne.github.io/was-wenn/,404.0,https://codeforcologne.github.io/was-wenn/,,True
https://codefor.de/projekte/bundestagswahl/,was wäre wenn,"https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn","OK Lab Köln, Code for Germany",Abgeschlossen,https://github.com/codeforcologne/was-wenn,404.0,https://github.com/codeforcologne/was-wenn,,True
https://codefor.de/projekte/wepublic/,Wepublic,"https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me","OK Lab Berlin, Code for Germany",Laufend,https://www.wepublic.me,,,Connection error,True
https://codefor.de/projekte/wepublic/,Wepublic,"https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me","OK Lab Berlin, Code for Germany",Laufend,mailto:hello@wepublic.me,,,Connection error,True
https://codefor.de/projekte/hh-baualterskarte/,Wie alt sind die Hamburger Gebäude?,"http://hannes.enjoys.it/geo/odd2014/baujahr.html, http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml","OK Lab Hamburg, Code for Germany",Abgeschlossen,http://hannes.enjoys.it/geo/odd2014/baujahr.html,404.0,http://hannes.enjoys.it/geo/odd2014/baujahr.html,,True
https://codefor.de/projekte/hh-baualterskarte/,Wie alt sind die Hamburger Gebäude?,"http://hannes.enjoys.it/geo/odd2014/baujahr.html, http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml","OK Lab Hamburg, Code for Germany",Abgeschlossen,http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml,,,Connection error,True
https://codefor.de/projekte/wo-ist-testzentrum/,Wo ist Testzentrum?,"https://wo-ist-testzentrum.de, https://github.com/CodeforLeipzig/wo-ist-testzentrum","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://wo-ist-testzentrum.de,,,Connection error,True
https://www.civic-coding.de/community/projekt/foemo-der-foerdermittel-monitor/1403,fömo - Der Fördermittel Monitor,www.fömo.de,Civic Coding,Laufend,www.fömo.de,,,Connection error,True
https://www.civic-coding.de/community/projekt/kipanda-campus/1340,KIPanda Campus,https://nocodecreators.de/kontakt.html,Civic Coding,Unbekannt,https://nocodecreators.de/kontakt.html,404.0,https://klaushartmann.carrd.co//kontakt.html,,True
https://www.civic-coding.de/community/projekt/scan-your-trash/1008,Scan Your Trash,https://www.civic-coding.de/community/mein-profil/meine-projektideen/meine-projektidee-detail/scan-your-trash/1008,Civic Coding,Laufend,https://www.civic-coding.de/community/mein-profil/meine-projektideen/meine-projektidee-detail/scan-your-trash/1008,404.0,https://www.civic-coding.de/community/mein-profil/meine-projektideen/meine-projektidee-detail/scan-your-trash/1008,,False
https://www.civic-coding.de/community/projekt/fairsync-ai/864,FairSync AI,https://wechange.de/user/630/,Civic Coding,Laufend,https://wechange.de/user/630/,,,Timeout,True
https://www.civic-coding.de/community/projekt/barrierefreies-bewegen-im-netz-der-editor-fur-leichte-sprache/689,Barrierefreies Bewegen im Netz - der Editor für LEICHTE SPRACHE,https://www.civic-coding.de/community/projekt/barrierefreies-bewegen-im-netz-der-editor-fur-leichte-sprache/689,Civic Coding,Laufend,https://www.civic-coding.de/community/projekt/barrierefreies-bewegen-im-netz-der-editor-fur-leichte-sprache/689,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/barrierefreie-app-des-bundesverband-kinderhospiz-ev,Barrierefreie App des Bundesverband Kinderhospiz e.V.,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/barrierefreie-app-des-bundesverband-kinderhospiz-ev,Civic Coding,Laufend,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-2/barrierefreie-app-des-bundesverband-kinderhospiz-ev,,,Timeout,True
https://www.civic-coding.de/community/projekt/schmusebaer-mit-knopf-im-ohr/548,Schmusebär mit Knopf im Ohr,https://www.civic-coding.de/community/projekt/schmusebaer-mit-knopf-im-ohr/548,Civic Coding,Laufend,https://www.civic-coding.de/community/projekt/schmusebaer-mit-knopf-im-ohr/548,,,Timeout,True
https://www.civic-coding.de/community/projekt/regionales-starter-kit-ki-gestutzte-recherche-app-fur-die-grundungsinfrastruktur-junger-unternehmen-in-laendl-regionen/493,Regionales Starter-Kit: KI-gestützte Recherche-App für die Gründungsinfrastruktur junger Unternehmen in ländl. Regionen,https://www.working-evolutions.de/kontakt,Civic Coding,Laufend,https://www.working-evolutions.de/kontakt,404.0,https://www.working-evolutions.de/%C3%BCber,,True
https://www.civic-coding.de/community/projekt/jobs-von-morgen-als-karte/159,Jobs von morgen als Karte,https://wechange.de/user/630/,Civic Coding,Laufend,https://wechange.de/user/630/,,,Timeout,True
https://www.civic-coding.de/community/projekt/explore-spann-ein-informationsnetz-uber-deine-stadt/183,eXPLORE - Spann ein Informationsnetz über Deine Stadt.,https://getrequest.de/smartcountry,Civic Coding,Laufend,https://getrequest.de/smartcountry,404.0,https://getrequest.de/smartcountry,,False
https://www.civic-coding.de/community/projekt/einsatz-von-adaptiven-assistenzsystemen-in-werkstaetten-fur-behinderte-menschen/179,Einsatz von adaptiven Assistenzsystemen in Werkstätten für behinderte Menschen,https://kindustrii.de/kontakt,Civic Coding,Unbekannt,https://kindustrii.de/kontakt,,,Connection error,True
https://www.civic-coding.de/community/projekt/duale-berufsausbildung-als-eigenstaendiger-bildungsweg-im-ki-und-entwicklung-einer-zukunftsfestev-ki-in-der-dualen-ba/167,duale Berufsausbildung als eigenständiger Bildungsweg im KI und Entwicklung einer zukunftsfestev KI in der dualen BA,https://www.civic-coding.de/community/projekt/duale-berufsausbildung-als-eigenstaendiger-bildungsweg-im-ki-und-entwicklung-einer-zukunftsfestev-ki-in-der-dualen-ba/167,Civic Coding,Unbekannt,https://www.civic-coding.de/community/projekt/duale-berufsausbildung-als-eigenstaendiger-bildungsweg-im-ki-und-entwicklung-einer-zukunftsfestev-ki-in-der-dualen-ba/167,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/smartcsr-die-intelligente-managementsoftware-fuer-mehr-nachhaltigkeit-in-unternehmen,Smart|CSR - Die intelligente Managementsoftware für mehr Nachhaltigkeit in Unternehmen,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/smartcsr-die-intelligente-managementsoftware-fuer-mehr-nachhaltigkeit-in-unternehmen,Civic Coding,Laufend,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/smartcsr-die-intelligente-managementsoftware-fuer-mehr-nachhaltigkeit-in-unternehmen,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/mit-toni-on-tour-inklusive-kulturelle-jugend-weiterbildung-durch-ki-gestuetzte-bilderkennung,Den Tönen auf der Spur – Mit Toni on Tour,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/mit-toni-on-tour-inklusive-kulturelle-jugend-weiterbildung-durch-ki-gestuetzte-bilderkennung,Civic Coding,Laufend,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/mit-toni-on-tour-inklusive-kulturelle-jugend-weiterbildung-durch-ki-gestuetzte-bilderkennung,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/unkafka-behoerdliche-schreiben-einfach-und-verstaendlich,Unkafka - Behördliche Schreiben einfach und verständlich,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/unkafka-behoerdliche-schreiben-einfach-und-verstaendlich,Civic Coding,Laufend,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/unkafka-behoerdliche-schreiben-einfach-und-verstaendlich,,,Timeout,True
https://www.civic-coding.de/community/projekt/blind-sight/254,Blind sight,https://www.civic-coding.de/community/projekt/blind-sight/254,Civic Coding,Unbekannt,https://www.civic-coding.de/community/projekt/blind-sight/254,,,Timeout,True
https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/physio-fuer-die-hosentasche,Physio für die Hosentasche - therapeutisches KI-Training für die Reha zuhause,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/physio-fuer-die-hosentasche,Civic Coding,Laufend,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/physio-fuer-die-hosentasche,,,Timeout,True
https://www.civic-coding.de/community/projekt/intelligente-smartphone-hoer-app-die-rauchmelder-hausturklingel-telefon-und-andere-sounds-erkennt-und-informiert/225,"Intelligente Smartphone 'Hör'-App, die Rauchmelder-, Haustürklingel-, Telefon- und andere Sounds erkennt und informiert",https://www.civic-coding.de/community/projekt/intelligente-smartphone-hoer-app-die-rauchmelder-hausturklingel-telefon-und-andere-sounds-erkennt-und-informiert/225,Civic Coding,Unbekannt,https://www.civic-coding.de/community/projekt/intelligente-smartphone-hoer-app-die-rauchmelder-hausturklingel-telefon-und-andere-sounds-erkennt-und-informiert/225,,,Timeout,True
https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/pibschool-ki-leicht-gemacht/53,pib@school – KI leicht gemacht,http://www.pib.rocks/de/pibschool,Civic Coding,Unbekannt,http://www.pib.rocks/de/pibschool,404.0,https://pib.rocks/de/pibschool,,True
https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/digitz-digitale-gartenzwerge/81,DigitZ – Digitale Gartenzwerge,"https://www.digitz.digital/, https://github.com/SchreberjugendBV/DigitZ",Civic Coding,Unbekannt,https://www.digitz.digital/,,,Timeout,True
https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/alltxt-genderinklusive-sprache-zugaenglicher-machen/89,all.txt - Genderinklusive Sprache zugänglicher machen,http://www.all-txt.de/,Civic Coding,Laufend,http://www.all-txt.de/,404.0,https://www.all-txt.de/,SSL warning (unverified),True
https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ki-verwaltungsassistent/95,KI-Verwaltungsassistent,http://www.splitbot.de/,Civic Coding,Laufend,http://www.splitbot.de/,405.0,https://splitbot.ai/,,True
