Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation
https://codefor.de/projekte/bn-kinderbonn/;kinderbonn.de – Das Portal für Eltern, Kinder und Jugendliche aus Bonn und Umgebung;Digitale Plattform, Datenanwendung für Öffentlichkeit, Verzeichnis / Karte;Jugendarbeit, Kinder- und Jugendhilfe, Stadt, Partizipation;https://kinderbonn.de;OK Lab Bonn, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;KinderBonn ist ein Online-Portal, das sämtliche Einrichtungen, Orte und Organisationen für Eltern, Kinder und Jugendliche in Bonn und Umgebung sichtbar macht. Es dient dazu, relevante Informationen zu Handel, Spielplätzen, Sportstätten, Kinderärzten, Schulen und KITAs zu bündeln und zugänglich zu machen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/fl-open-kita-map/;Kitafinder Flensburg;Interaktive Karte, Datenanwendung für Öffentlichkeit, Offene Daten, Datensatz und Visualisierung;Stadt, Kinderschutz, Offene Daten, Verwaltung;https://kitas-in-flensburg.de;OK Lab Flensburg, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Der Kitafinder Flensburg ist eine interaktive Karte, die Eltern bei der Suche nach einem Kitaplatz in Flensburg unterstützt. Das Projekt visualisiert Kindertagesstätten basierend auf öffentlich zugänglichen Daten der Stadt Flensburg, um die Suche zu erleichtern.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/dd-kitakarte/;Kitakarte Dresden;Interaktive Karte, Offene Daten, Datensatz und Visualisierung, Datenanwendung für Öffentlichkeit;Stadt, Kinder- und Jugendhilfe, Soziale Arbeit, Offene Daten, Partizipation;http://kitakarte.okdd.de;Code for Germany, Open Data Dresden, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Die Kitakarte Dresden bietet eine Übersicht aller Kindergärten, Krippen und Horte in Dresden. Sie ergänzt diese Einträge mit öffentlich verfügbaren Daten der Stadt Dresden.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/p-kitarechner/;Kitarechner für Potsdam;Datenanalyse, Datenanwendung für Öffentlichkeit, Interaktive App, Visualisierung;Stadt, Verwaltung, Soziale Arbeit, Kinder- und Jugendhilfe;https://kitarechner.oklab-potsdam.de;OK Lab Potsdam, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Der Kitarechner ermöglicht es Nutzern, schnell die monatlichen Kitagebühren pro Kind für Hort-, Kita- oder Krippenbetreuung in Potsdam zu berechnen. Er bereitet die offizielle Gebührentabelle der Stadt ansprechend auf.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/;Kitas und Schulen Verzeichnis Leipzig;Interaktive App, Verzeichnis / Karte, Datenerhebung, Visualisierung mit Karten;Kinder- und Jugendhilfe, Stadtplanung, Bildung, Partizipation;https://kidsle.leipzig.codefor.de/;Code for Germany, OK Lab Leipzig;Eingestellt;Eine kleine App zur Darstellung aller Kitas, Schulen und Spielplätzen in Leipzig. Nutzer sollen später die jeweiligen Orte bewerten können.;kidsle;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hn-klickde/;Klick Deutschland;Karte, Visualisierung mit Karten, Offene Daten, Datenanwendung für Öffentlichkeit;Offene Daten, Stadt, Verwaltung, Transparenz, Partizipation;http://klickde.opendatalab.de/;Code for Germany, Open Knowledge Foundation Deutschland e.V., Code for Heilbronn;Eingestellt;Klick Deutschland ist eine Adaption des Projekts Click that Hood für alle Gemeinden Deutschlands. Es ermöglicht die interaktive Auswahl und Visualisierung von geografischen Gebieten in Deutschland.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-klimabot/;Klimabot;KI Anwendung, Datenanwendung für Öffentlichkeit;Umwelt, Umweltschutz;;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Leipzig;Eingestellt;Der Klimabot ist ein Bot, der auf natürlich-sprachige Fragen zum Klimawandel mit Fakten antwortet. Er nutzt Machine Learning, um Fragen zu interpretieren und entsprechende Informationen bereitzustellen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-klimadashboard/;Klimadashboard Sachsen;Dashboard, Datenanalyse, Datenerhebung, Visualisierung, Offene Daten;Energie, Nachhaltigkeit, Umwelt, Umweltschutz;https://klimadashboard.danielgerber.eu;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Leipzig;In Betrieb;Das Projekt Klimadashboard Sachsen dokumentiert den Fortschritt der Energie-, Verkehrs- und Landwirtschaftswende durch das Zusammentragen von Daten aus verschiedenen Quellen. Die Daten werden mittels moderner Webtechnologien anschaulich und transparent dargestellt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/klimawatch/;Klimawatch;Visualisierung, Datenanalyse, Monitoring, Datenerhebung, Datenanwendung für Öffentlichkeit;Umwelt, Umweltschutz, Nachhaltigkeit, Stadt;https://klimawatch.de;Code for Germany, Open Knowledge Foundation Deutschland e.V., Code for Münster;In Betrieb;Klimawatch visualisiert reale und geplante CO2-Emissionen einzelner Kommunen. Das Tool erlaubt es, einfach neue Kommunen hinzuzufügen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-klimawatch/;Klimawatch Leipzig;Datenanalyse, Visualisierung, Monitoring, Datenanwendung für Öffentlichkeit;Umwelt, Umweltschutz, Stadtplanung, Partizipation;https://klimawatch.de/kommunen/leipzig/;Code for Germany, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Klimawatch Leipzig visualisiert den Verlauf der CO2-Reduktion in Leipzig im Vergleich zu den gesetzten Klimaschutzzielen. Das Projekt soll aufzeigen, ob die Klimaziele erreichbar sind und gegebenenfalls Druck auf Politik und Gesellschaft ausüben.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-klimawatch-leipzig/;Klimawatch Leipzig 2.0;Datenanalyse, Digitale Plattform, Offene Daten, Datenstandards, Visualisierung, Interaktive App, Monitoring, Dashboard;Klimaschutz, Nachhaltigkeit, Stadt, Partizipation;;Code for Germany, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Klimawatch Leipzig 2.0 ist ein Projekt, das die tatsächlichen Klimaschutzziele Leipzigs mit den erreichten Zielen vergleicht. Es entwickelt ein Backend für Linked Open Data und ein Frontend zur interaktiven Visualisierung von Daten und Kennzahlen im Kontext der Klimaschutzziele.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/cologne-daten-in-3d/;Kölner Daten in 3D;Offene Daten, Visualisierung, Datenanwendung für Öffentlichkeit, Datensatz und Visualisierung;Stadt, Offene Daten, Stadtplanung;http://p3nny.github.io/geojson-3d/;OK Lab Köln, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Das Projekt visualisiert offene Daten der Stadt Köln in 3D, um sie durch 3D-Druck greifbar zu machen. Es bietet eine Anleitung zum Nachmachen, um beispielsweise Altersstrukturdaten als physische Modelle zu erstellen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-kompreni/;Kompreni;Datenanalyse, Monitoring;Antidiskriminierung, Demokratie;;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Leipzig;Eingestellt;Kompreni ist ein kleines Tool, das eine statistische Analyse der Kommentare auf LVZ.de durchführt. Ziel ist es, Hasskommentare und die Verbreitung von Unwahrheiten in den Online-Kommentaren zu analysieren.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/ffpb-krombel/;Krombels Dash auf Android;Interaktive App, Dashboard, Visualisierung;Stadt, Vernetzung;https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel;Freifunk Paderborn, Code for Germany;In Weiterentwicklung;Krombels Dash auf Android ist eine erste Android-App von Freifunk Paderborn, die deren Dashboard auf mobile Geräte bringt. Sie dient als Prototyp zur Visualisierung von Daten des Freifunk-Netzwerks.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/cologne-kulturpfade/;Kulturpfade Köln;Datenerhebung, Interaktive Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit;Stadt, Stadtplanung, Kultur;https://chfinke.github.io/kulturpfadekoeln;OK Lab Köln, Code for Germany, Open Knowledge Foundation Deutschland e.V.;Im Testbetrieb;Das Projekt erfasst und stellt Informationen zu Rad- und Wanderwegen in Köln dar, die an sehenswürdigen Plätzen und Gebäuden vorbeiführen. Es wurde bereits eine Karte mit Routen und Informationstafeln erstellt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/cologne-kvbrad/;KVB Fahrräder in Köln;Interaktive App, Visualisierung mit Karten, Datenanalyse, Datenerhebung;Stadt, Nachhaltigkeit;https://tom.cologne.codefor.de/kvbrad/;Code for Germany, OK Lab Köln, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Die Webapplikation KVB Fahrräder visualisiert die Nutzung von Fahrradverkehrswegen in Köln basierend auf KVB-Rad-Daten und OpenStreetMap. Sie zeigt durch farbige Markierungen, welche Streckenabschnitte häufiger oder weniger häufig von Fahrrädern genutzt werden.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hh-laenderfinanzausgleich/;Länderfinanzausgleich visualisieren;Visualisierung, Datenanalyse, Dashboard, Offene Daten;Verwaltung, Transparenz, Offene Daten;http://public.tableausoftware.com/profile#!/vizhome/LFA_v2/Dashboard1;Code for Germany, OK Lab Hamburg, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Das Projekt visualisiert die historische Entwicklung des Länderfinanzausgleichs seit 1950. Dabei werden verschiedene Visualisierungsansätze und -tools ausprobiert, um die hohen Zahlungssummen anschaulich darzustellen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/da-leika-tool/;LeiKa-Tool;Datenanwendung für Öffentlichkeit, Datenanalyse, Verzeichnis / Karte;Verwaltung, Offene Daten, Transparenz;https://opengovtech.de/leika/;Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Das LeiKa-Tool macht den Leistungskatalog der öffentlichen Verwaltung (LeiKa), ein Verzeichnis aller Verwaltungsleistungen, einfach durchsuchbar und lädt zum Stöbern ein.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-leipziggiesst/;Leipzig giesst;Digitale Plattform, Interaktive App, Interaktive Karte, Datenerhebung, Datenanwendung für Öffentlichkeit, Monitoring, Visualisierung mit Karten;Stadt, Umweltschutz, Nachhaltigkeit, Partizipation;https://www.leipziggiesst.de/, https://app.leipziggiesst.de/, https://play.google.com/store/apps/details?id=webviewgold.leipziggiesst, https://apps.apple.com/de/app/leipzig-gie%c3%9ft/id6443637713?platform=iphone;Gieß den Kiez, CityLab Berlin, Stiftung Ecken Wecken, Amt für Geoinformation und Bodenordnung, Amt für Stadtgrün und Gewässer, Deutscher Wetterdienst, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V., Code for Germany;In Betrieb;Leipzig giesst ist eine Plattform, die über Bäume in der Nachbarschaft und ihren Wasserbedarf informiert. Nutzer können einzelne Bäume adoptieren und markieren, wenn sie diese gegossen haben.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/leipzig-maps/;Leipzig Maps;Karte, Visualisierung mit Karten, Datenanalyse, Datenerhebung, Offene Daten;Stadt, Stadtplanung, Offene Daten, Transparenz;https://codeforleipzig.github.io/leipzigmaps/;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Leipzig;Eingestellt;Leipzig Maps ist eine interaktive Karte, die verschiedene offene Daten der Stadt Leipzig wie Sportstätten, soziale Indikatoren und demografische Informationen visualisiert.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-leipzigpumpt/;Leipzig pumpt;Datenanwendung für Öffentlichkeit, Karte, Datensatz und Visualisierung, Datenerhebung;Stadt, Umwelt, Nachhaltigkeit, Partizipation;https://codeforleipzig.github.io/leipzig_auf_pump/;OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V., Stiftung Ecken & Wecken;Eingestellt;Das Projekt informiert über Handschwengelpumpen in Leipzig, nutzt Daten aus Wikipedia und OpenStreetMap und hatte zum Ziel, möglichst viele Pumpen für das Gießen von Bäumen wieder funktionsfähig zu bekommen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-rallymap/;Leipzig Rally Map;Interaktive Karte, Visualisierung mit Karten, Datenanalyse, Datenerhebung;Stadt, Transparenz, Offene Daten, Demokratie;https://codeforleipzig.github.io/rallymap;Code for Germany, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt Leipzig Rally Map visualisiert das Versammlungsgeschehen in Leipzig auf einer interaktiven Karte. Dabei werden Orte und Straßen, auf denen Versammlungen stattfinden, farblich markiert und Details zu den Veranstaltungen angezeigt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/;Lernmedien-Buddy;Interaktive App, Matching, Vernetzungsassistent;Jugendarbeit, Partizipation, Vernetzung;;Open Knowledge Foundation Deutschland e.V., OK Lab Ruhrgebiet, OK Lab Düsseldorf;In Weiterentwicklung;Der Lernmedien-Buddy ist eine App für Schüler*innen, die ihnen hilft, spielerisch Lernmaterialien zu finden. Sie verbindet auch Nutzer*innen, die an denselben Materialien interessiert sind, über soziale Logins.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/lieblingsplatz/;Lieblingsplatz;Interaktive Karte, Datenanalyse, Datenanwendung für Öffentlichkeit;Arbeit mit Kindern, Stadt;;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;Unbekannt;Lieblingsplatz ist eine interaktive Karte, die Nutzern hilft, Kindertagesstätten und Tagesmütter in Berlin zu finden. Es ermöglicht das Filtern von Einrichtungen nach spezifischen Kriterien.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/jena-linkedopenhaushalt/;Linked Open Haushalt;Datenanalyse, Datensatz und Visualisierung, Interaktive Karte, Offene Daten, Visualisierung mit Karten;Offene Daten, Stadt, Verwaltung;http://www.offenes-jena.com/Apps/OffenerHaushalt;Code for Germany, OK Lab Jena, Open Knowledge Foundation Deutschland e.V., Stadtverwaltung Jena;Unbekannt;Das Projekt Linked Open Haushalt visualisiert den offenen Haushalt einer Stadt mittels TreeMap und stellt ihn in Beziehung zu anderen Datensätzen wie KiTas und Schulen. Dadurch kann der Haushalt auf einer Landkarte im jeweiligen Kontext dargestellt werden.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/bie-linked-data/;Linked Open Statistical Data;Datenanalyse, Datenstandards, Offene Daten;Verwaltung, Stadt, Offene Daten;;Code for Germany, Code for Bielefeld, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Das Projekt Linked Open Statistical Data beschäftigt sich mit der Transformation von Daten des Bielefelder Statistikamtes in Linked Data, um sie als Graph statt in Tabellenstruktur darzustellen. Dies eröffnet neue Anwendungsmöglichkeiten für die statistischen Daten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hn-lorawan/;LoRaWAN Gateways in Heilbronn;Automatisierte Datenübermittlung, Datenerhebung, Monitoring, Digitale Plattform;Stadt, Offene Daten;https://codeforheilbronn.de/projects/2018-02-08-LoraWan;Code for Heilbronn, The Things Network, Fraunhofer IAO;Im Testbetrieb;Code for Heilbronn baut ein LoRaWAN-Netzwerk in Heilbronn mit Gateways auf, um energiesparend Sensordaten über hohe Reichweiten zu übertragen. Das Projekt wird zu Versuchszwecken mit The Things Network und Fraunhofer IAO erprobt und die Netzabdeckung gemessen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-luftqualitaet_sachsen/;Luftqualität Sachsen;Datenanalyse, Dashboard, Visualisierung;Umweltschutz, Offene Daten;;Code for Germany, OK Lab Leipzig;Eingestellt;Das Projekt stellt übersichtlich die Messwerte aller sächsischen Messstationen zur Luftqualität dar. Zu jeder Station werden die Daten detailliert als Tabelle und Diagramm präsentiert.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-madmemory/;Mad Memory;Interaktive App, Online-Spiel, Datenanwendung für Öffentlichkeit;Sprache, Kultur, Offene Daten;https://madmemory.joergreichert.now.sh;Code for Germany, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Mad Memory ist ein Online-Memory-Spiel, das dazu einlädt, sich spielerisch mit Wörtern aus dem Rheinischen Mitmachwörterbuch und dem Sächsischen Wörterbuch zu beschäftigen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/magdeburg-magd-o-mat/;Magd-O-Mat 2019;Plattform für Wahlentscheidungen, Interaktiver Fragebogen;Demokratie, Partizipation, Stadt;https://www.magdeburg-waehlt.de;Code for Germany, OK Lab Magdeburg, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Der Magd-O-Mat 2019 war ein Magdeburger Wahl-O-Mat, der nach dem Vorbild des Wahl-o-Maten der Bundes- und Landeszentrale für politische Bildung entwickelt wurde. Er diente als Entscheidungshilfe für die Kommunalwahlen 2019 in Magdeburg.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/;Magd-O-Mat 2024;Plattform für Wahlentscheidungen, Interaktive App;Demokratie, Partizipation, Stadt;https://www.magdeburg-waehlt.de;Code for Germany, OK Lab Magdeburg, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat, der für die Kommunalwahlen 2024 eingesetzt wird, um Wählern bei der Orientierung zu helfen. Er basiert auf dem Konzept des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/magdeburg-giesst/;Magdeburg gießt;Digitale Plattform, Interaktive Karte, Datenerhebung, Datenanwendung für Öffentlichkeit, Visualisierung mit Karten;Stadt, Umweltschutz, Partizipation;https://magdeburg-giesst.de;Code for Germany, OK Lab Magdeburg, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Magdeburg gießt ist eine Plattform, die über Stadtbäume und ihren Wasserbedarf informiert. Nutzer:innen können Bäume adoptieren und markieren, wenn sie diese gegossen haben.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/magdeburg-magdego/;MagdeGo;Interaktive App, Karte, Datenanwendung für Öffentlichkeit, Monitoring, Visualisierung mit Karten;Stadt, Stadtplanung, Transparenz;http://magdego.de;OK Lab Magdeburg, Open Knowledge Foundation Deutschland e.V.;Eingestellt;MagdeGo war eine Web-App, die Echtzeitinformationen zu öffentlichen Verkehrsmitteln in Magdeburg lieferte, um Nutzern das Verpassen von Bussen und Straßenbahnen zu ersparen. Das Projekt wurde aufgrund externen Drucks eingestellt, ein Relaunch ist jedoch geplant.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/maifeuer-chemnitz/;Maifeuer 2014 in Chemnitz;Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit;Stadt, Offene Daten;http://codeforchemnitz.de/projects/maifeuer2014;Code for Germany, OK Lab Chemnitz;Eingestellt;Das Projekt visualisiert die Maifeuer des Jahres 2014 in Chemnitz auf einer interaktiven Karte. Die dafür verwendeten Daten wurden von der Stadt Chemnitz als Text veröffentlicht.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-villamajorelle/;Majorelle Mystery;Interaktive App;Bildung, Wissensmanagement;http://majmys.art, https://codingdavinci.de/de/projekte/majorelle-mystery;Code for Germany, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Ein Online Escape-Game, das in der historischen Jugendstil-Villa Majorelle in Nancy spielt. Es thematisiert die ehemaligen Besitzer:innen und Erbauer:innen der Villa in einem interaktiven Erlebnis.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/meine-stadt-transparent/;Meine Stadt Transparent;Digitale Plattform, Datenanwendung für Öffentlichkeit, Datenanalyse, Offene Daten;Demokratie, Partizipation, Offene Daten, Transparenz, Verwaltung, Stadt;http://meine-stadt-transparent.de/;Code for Germany, Open Knowledge Foundation Deutschland e.V., Prototype Fund;In Weiterentwicklung;Meine Stadt Transparent ist ein Projekt zur Entwicklung eines Prototyps für ein modernes, flexibles Ratsinformationssystem. Es soll Städten und Kommunen ermöglichen, Bürgern, Politikern und Verwaltungsmitarbeitern nutzerfreundlichen Zugang zu relevanten Informationen der Ratsarbeit zu bieten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/stgt-efa-meta-api/;Meta API für Elektronische Fahrplanauskunft;Automatisierte Datenübermittlung, Datenstandards, Digitale Plattform;Stadt, Offene Daten, Partizipation, Verwaltung;http://efa.asw.io/, https://efa-api.asw.io;Code for Germany, OK Lab Stuttgart, Open Knowledge Foundation Deutschland e.V.;Im Testbetrieb;Ein JSON-API, das das bestehende Application Programming Interface (API) der Elektronischen Fahrplanauskunft (EFA) in eine RESTful API umwandelt. Dies soll die Entwicklung von Anwendungen durch Vereinfachung des Zugriffs erleichtern.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/metacollect/;metacollect;Automatisierte Datenübermittlung, Datenanwendung für Öffentlichkeit, Datenerhebung, Digitale Plattform, Vernetzungsassistent;Geflüchtete, Humanitäre Hilfe, Integration, Migration;http://metacollect.org;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;In Betrieb;metacollect ist eine zentrale Datenbank für zivilgesellschaftliche Projekte, die sich mit anderen Plattformen synchronisiert. Der Fokus liegt im Bereich der Geflüchtetenhilfe, wobei Kooperationen mit weiteren Plattformen ausgebaut werden.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/muc-mietpreisspiegel/;Mietpreisspiegel;Datenanalyse, Datenerhebung, Bericht, Visualisierung;Wohnen, Stadt, Transparenz;;Code for Germany, OK Lab München, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt zielte darauf ab, einen faktenbasierten Mietspiegel für München zu erstellen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/gi-mietspiegel/;Mietspiegel Gießen;Interaktive Karte, Datenanalyse, Visualisierung mit Karten, Datenerhebung;Wohnen, Stadt, Transparenz;;Open Knowledge Foundation Deutschland e.V., Code for Germany, OK Lab Gießen;In Weiterentwicklung;Das Projekt Mietspiegel Gießen ist eine interaktive Karte zur Visualisierung aktueller Mietpreise pro Quadratmeter in Gießen. Es befindet sich in der Datensammlung und Konzeptionierung und sucht aktiv Mitwirkende.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/gi-muellkalender/;Müllkalender App Gießen;Interaktive App, Datenerhebung, Visualisierung, Monitoring;Stadt, Umwelt, Nachhaltigkeit, Stadtplanung;;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Gießen;In Planung;Die Müllkalender App Gießen zeigt Nutzern auf einen Blick, wann welcher Abfall in ihrer Straße abgeholt wird, und versendet Push-Nachrichten zur Erinnerung an die Abholtermine.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/muenchen-transparent/;München Transparent;Digitale Plattform, Datenanalyse, Datenanwendung für Öffentlichkeit, Offene Daten, Automatisierte Datenübermittlung;Demokratie, Partizipation, Transparenz, Stadt, Verwaltung;https://www.muenchen-transparent.de/;Code for Germany, OK Lab München, Open Knowledge Foundation Deutschland e.V.;In Betrieb;München Transparent ist eine Plattform, die Münchner Bürger*innen ermöglicht, Einblicke in die Kommunalpolitik zu erhalten. Sie bereitet schwer zugängliche Daten aus dem Ratsinformationssystem übersichtlich auf und erklärt Abläufe der Stadtpolitik.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-museen/;Museen Mitteldeutschlands;Interaktive Karte, Visualisierung mit Karten, Datenerhebung, Datenanalyse, Offene Daten;Kultur, Wissensmanagement, Offene Daten;http://damals.codeforleipzig.de/museums/;Code for Germany, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt visualisiert alle Museen Mitteldeutschlands auf einer interaktiven Leaflet-Karte. Dazu wurden Museumsdaten aus OpenStreetMap extrahiert und als Cluster-Karte dargestellt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/mvg-rad-citybikes/;MVG Rad für citybik.es;Datenanwendung für Öffentlichkeit, Digitale Plattform, Monitoring, Visualisierung mit Karten;Stadt, Nachhaltigkeit;https://citybik.es;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab München;In Betrieb;Das Projekt integriert das MVG Rad System aus München in die pybikes-Bibliothek, um dessen Fahrräder auf citybik.es in Echtzeit anzuzeigen. citybik.es ist eine Plattform, die verschiedene Fahrradverleihsysteme visualisiert.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/newcomer/;Newcomer in der Region Mittelhessen;Interaktive App, Digitale Plattform, Vernetzungsassistent, Beratung;Migration, Integration, Soziale Arbeit, Stadt, Vernetzung, Beratung;;Code for Germany, OK Lab Gießen, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Die App unterstützt Neuankömmlinge nach ihrem Umzug in die Stadt Gießen bei behördlichen Erledigungen, der Suche nach sozialen Projekten und der Freizeitgestaltung. Ein Paten-Programm fördert zudem die direkte soziale Interaktion und Hilfe von Einwohnern.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/offener-haushalt-muenster/;Offener Haushalt Münster 2009-2013;Offene Daten, Datensatz und Visualisierung, Datenanwendung für Öffentlichkeit;Offene Daten, Stadt, Transparenz;http://offenerhaushalt.de/haushalt/muenster/;Code for Germany, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt integriert den Haushalt der Stadt Münster von 2009-2013 in OpenSpending und veröffentlicht ihn auf offenerhaushalt.de. Ziel ist es, die städtischen Finanzdaten für die Öffentlichkeit zugänglich und transparent zu machen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/wpt-offenerhaushalt/;Offener Haushalt Wuppertal;Interaktive App, Visualisierung, Datenanalyse, Dashboard, Offene Daten;Stadt, Transparenz, Partizipation, Offene Daten;http://opendata.devtal.de/tree.php;Code for Germany, OK Lab Wuppertal;In Weiterentwicklung;Das Projekt bietet eine interaktive Visualisierung des Wuppertaler Haushalts. Ziel ist es, engagierten Bürgerinnen und Bürgern einen leichten Überblick über die städtischen Finanzen zu ermöglichen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/offenerrat/;Offener Rat Münster;Datenanwendung für Öffentlichkeit, Dashboard, Offene Daten, Interaktive App;Stadt, Verwaltung, Partizipation, Transparenz, Offene Daten;http://rat.codeformuenster.org/;Code for Münster, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Das Projekt „Offener Rat Münster“ ist ein Tool, das die aktuellen Vorlagen und Sitzungen des Rates Münster übersichtlicher und besser durchsuchbar darstellt als das offizielle Ratsinformationssystem der Stadt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/jena-offenesratsinformationssystem/;Offener Stadtrat;Offene Daten, Datenanalyse, Automatisierte Datenübermittlung, Datenanwendung für Öffentlichkeit;Demokratie, Partizipation, Stadt, Transparenz, Offene Daten;http://www.offenes-jena.com/Apps/Stadtrat;Code for Germany, OK Lab Jena, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Dieses Projekt verbessert das bestehende Ratsinformationssystem der Stadt Jena, um Inhalte besser zu indizieren, automatisch zu kategorisieren und interessierte Bürger proaktiv mit relevanten Informationen zu versorgen.;;CC-BY 4.0;https://codefor.de/
