Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://codefor.de/projekte/da-ars-tool/;ARS-Tool;Web-App;Datenanalyse, Open Data;https://opengovtech.de/ars/, https://github.com/codedust/ars-tool/;Code for Germany;Laufend;Der Amtliche Regionalschlüssel (ARS) definiert eine eindeutige ID für jedes verwaltungspolitische Gebiet in Deutschland (Stadt, Gemeinde, Landkreis, Bundesland, etc.). Der ARS erweitert den Amtlichen …;ARS-Tool;CC-BY 4.0;https://codefor.de;8.0
https://codefor.de/projekte/aufbau-ostberlin/;Aufbau Ostberlin;Webseite, Datenvisualisierung, Datenportal;Stadtplanung, Kultur, Open Data;http://www.aufbau-ostberlin.de, https://github.com/zfhui/CodingDaVinci;OK Lab Berlin, Code for Germany;Laufend;Unser digitaler Architekturführer arbeitet mit einem Datensatz aus dem Nachlass der Fotografin Gisela Dutschmann. Diese war 37 Jahre lang am Ostberliner Fotoarchiv mit der Dokumentation der …;;CC-BY 4.0;https://codefor.de;9.0
https://codefor.de/projekte/2018-23-09-aufbau-von-lorawan-gateways-im-laendlichen-raum/;Aufbau von LoRaWAN Gateways im ländlichen Raum;Plattform;Landwirtschaft, Technologie;https://nucleon-ev.eu/best-of-digital-2018/;OK Lab Kreis Schleswig-Flensburg, Code for Germany;Laufend;Wir ermöglichen mit dem Aufbau von LoRaWAN Gateways in Schleswig-Holstein anderen Projekten, Firmen, Kommunen und der Landwirtschaft den Zugang zum größten IoT Netzwerk. Durch diese Gateways wird es …;;CC-BY 4.0;https://codefor.de;10.0
https://codefor.de/projekte/badeseen-berlin/;Baden in Berlin;Webseite;Stadt, Tourismus, Umweltschutz;https://badestellen.berlin.codefor.de, https://github.com/MagdaN/berliner-badestellen;OK Lab Berlin, Code for Germany;Unbekannt;Die Badesaison hat eröffnet! Erfahre, wo gebadet werden kann und wie die Wasserqualität an den einzelnen Badestellen ist.;;CC-BY 4.0;https://codefor.de;11.0
https://codefor.de/projekte/badeseen-hessen/;Badeseen in Hessen;Web-App, Datenportal;Umweltschutz, Umwelt, Klima;https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp, https://github.com/CodeForGiessen/badeseenapp, https://github.com/CodeForGiessen/badeseenservice, http://badeseen.hlug.de/;OK Lab Gießen, Code for Germany;Abgeschlossen;Die App soll einen Überblick über alle Badeseen in Hessen bieten. Seien es aktuelle oder historische Messwerte, die Qualitätseinstufung der EU oder andere hilfreiche Informationen, wie das …;;CC-BY 4.0;https://codefor.de;12.0
https://codefor.de/projekte/pricemap-eu/;Bahn- und Buspreiskarte;Webseite, Kartenanwendung;Mobilität, Verkehr, Tourismus, Open Data;https://pricemap.eu, https://github.com/juliuste/pricemap.eu;OK Lab Berlin, Code for Germany;Laufend;Preiskarte für Bahn- und Busreisen in Europa: Zeigt die günstigsten Verbindungen in viele europäische Städte.;;CC-BY 4.0;https://codefor.de;13.0
https://codefor.de/projekte/bahn-guru/;Bahn-Guru;Open-Source, Datenanwendung für Öffentlichkeit, API, Datenportal;Mobilität, Verkehr, Tourismus;https://bahn.guru, https://github.com/juliuste/bahn.guru, https://github.com/derhuerst/db-prices-cli, https://github.com/juliuste/db-prices;OK Lab Berlin, Code for Germany;Laufend;Preiskalender für den Bahn-Fernverkehr: Zeigt die täglich günstigste Zugverbindung auf der gewählten Strecke für die kommenden Wochen.;;CC-BY 4.0;https://codefor.de;14.0
https://codefor.de/projekte/baumbie_bielefeld/;BaumBie;Web-App, Kartenanwendung, Interaktive Karte, Datenvisualisierung, Open-Source, Plattform;Stadtplanung, Umwelt, Klima, Nachhaltigkeit, Vernetzung;https://github.com/codeforbielefeld/baumbie;Code for Bielefeld, Code for Germany;Laufend;BaumBie bringt Menschen mit der Natur in Verbindung. Die interaktive Karte zeigt Bäume an und bringt sie zum Sprechen. Für jeden Baum zeigt die App grundlegende Informationen an, etwa Alter, Baumart …;BaumBie;CC-BY 4.0;https://codefor.de;15.0
https://codefor.de/projekte/le-baumfilter/;Baumfilter;Webseite;Stadtplanung, Umwelt, Open Data, Datenvisualisierung;https://codeforleipzig.github.io/giessdeibohm/, https://github.com/CodeforLeipzig/giessdeibohm;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Auf dieser Webseite kannst Du Dich über die Straßenbäume in Leipzig informieren.
Die Bäume können nach Stadtteil oder für komplett Leipzig angezeigt werden. Die Anzeige lässt sich über die …";;CC-BY 4.0;https://codefor.de;16.0
https://codefor.de/projekte/magdeburg-baumfreunde-md/;Baumfreunde-MD;Webseite, Interaktive Karte, Datenvisualisierung;Stadtplanung, Umweltschutz, Nachhaltigkeit, Klima, Partizipation;https://www.baumfreunde-md.de, https://www.magdeburg.de/Start/B%C3%BCrger-Stadt/Stadt/Aktionen/index.php?NavID=37.452&object=tx%7C37.9220.1&La=1;OK Lab Magdeburg, Code for Germany;Laufend;Das Projekt “Baumfreunde-MD” informiert über aktuelle Baumfällungen der Landeshauptstadt Magdeburg. Diese Informationen werden offiziell auf der Homepage der Stadt veröffentlicht, sind …;Baumfreunde-MD;CC-BY 4.0;https://codefor.de;17.0
https://codefor.de/projekte/cologne-baumkataster/;Baumkataster Köln Editor;Web-App;Stadtplanung, Umwelt, Nachhaltigkeit, Klimaschutz;https://giesst.koeln/editor/, https://github.com/codeforcologne/baumkataster;OK Lab Köln, Code for Germany;Abgeschlossen;Mit dieser Web Anwendung könnt Ihr das Baumkataster der Stadt Köln pflegen. Das zugrunde liegende Baumkataster der Stadt Köln ist ein freier Datensatz (CC BY 3.0 DE) der Stadt vom Juni 2020. Leider …;;CC-BY 4.0;https://codefor.de;18.0
https://codefor.de/projekte/hh-baumkataster/;Baumkataster nutzen;Web-App, Kartenanwendung, Datenvisualisierung;Stadtplanung, Umweltschutz, Klima;"http://achim-tack.de/projects/strassenbaeume/hh_strassenbaumkataster.html, http://www.hmdk.de/portal/_ns:YTU4fGMwfGQwfGVwbHVnaWQ9MT0vaW5ncmlkLWdyb3VwOmRzYy1zY3JpcHRlZC1pbnRlcm5ldHxlZG9jdXVpZD0xPUQzRkE3OTZGLTNEMTItNDc4NC1CN0YyLUUxOTg1NTQ3MkQyQQ__/search-detail.psml;jsessionid=7079CB7853A5FFD7B935CBEFFF66AD8F";OK Lab Hamburg, Code for Germany;Unbekannt;Im Straßenbaumkataster der Stadt Hamburg sind rund 240.000 Straßenbäume mit Standort und Attributen wie Pflanzjahr, Baumart usw. erfasst. Das Projekt versucht, diese Daten kartografisch aufzubereiten …;;CC-BY 4.0;https://codefor.de;19.0
https://codefor.de/projekte/bn-baustellen/;Baustellen Übersicht;Webseite;Stadtplanung, Verkehr;http://wipokar.de/maps/bonn_baustelle/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;Transparenz über die existierenden und die geplanten Baustellen in und um Bonn. Eine spätere Erweiterung um Parkhausdaten (Belegung, Tendenz etc.) ist angedacht.;;CC-BY 4.0;https://codefor.de;20.0
https://codefor.de/projekte/be-berliner-schulen/;Berliner Schulen;Web-App, Kartenanwendung, Datenvisualisierung;Bildung, Stadt;http://berlinerschulen.ini20.de, https://github.com/ini20/berliner-schulen;OK Lab Berlin, Code for Germany;Laufend;Wir wissen, dass die Wahl der „richtigen“ Schule sehr wichtig ist, da sie ein prägendes Fundament für den Bildungsweg eines Menschen setzt. Entsprechend schwierig ist es auch eine Schule zu finden, …;;CC-BY 4.0;https://codefor.de;21.0
https://codefor.de/projekte/vornamen-in-berlin/;Berliner Vornamen;Web-App;Datenanalyse, Open Data, Stadt;https://codefor.de/projekte/vornamen-in-berlin/;OK Lab Berlin, Code for Germany;Unbekannt;Welche Vornamen wurden in den Jahren 2012 und 2013 in Berlin vergeben? Mithilfe der App kann nach Vornamen gesucht werden und es wird angezeigt, wie häufig der Name in den beiden Jahren - nach Bezirk …;;CC-BY 4.0;https://codefor.de;22.0
https://codefor.de/projekte/fl-open-school-map/;Bildungsatlas Flensburg;Datenportal, Karte, Datenvisualisierung, Web-App, Open Data, Interaktive Karte;Bildung;https://github.com/oklabflensburg/open-school-map, https://www.statistik-nord.de/fileadmin/Dokumente/Verzeichnisse/Schulverzeichnis_A_22-23.pdf, https://schulkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Die Idee, einen offenen Bildungsatlas für Flensburg zu entwickeln, ist aus der eigenen Suche nach einer Grundschule für den Lütten entstanden. Auf der städtischen Website finden sich zwar …;;CC-BY 4.0;https://codefor.de;23.0
https://codefor.de/projekte/ruhrgebiet-blitzerkarte/;Blitzerkarte;Karten;Verkehr, Mobilität;https://blitzerkarte.openruhr.de, https://github.com/CodeForRuhrgebiet/speed-cam-map;OK Lab Ruhrgebiet, Code for Germany;Laufend;Die Blitzerkarte visualisiert täglich Straßen, auf denen die Stadt möglicherweise mobile Geschwindigkeitskontrollen durchführt. Die Daten werden freundlicherweise bereitgestellt durch das Ordnungsamt …;;CC-BY 4.0;https://codefor.de;24.0
https://codefor.de/projekte/be-blume/;BLUME Messnetz API/Map;Web-App, Datenportal, Datenvisualisierung, API;Luftqualität, Stadtplanung, Umwelt;https://github.com/dirkschumacher/blume_messnet_api, https://github.com/dirkschumacher/blume_crawler;OK Lab Berlin, Code for Germany;Unbekannt;Feinstaub Daten aus dem BLUME Messnetzwerk verfügbar machen und visualisieren. Ziel sollte sein, eine gute API bereitzustellen, eine gute Visualisierung anzubieten und evtl. ein statistisches Modell …;;CC-BY 4.0;https://codefor.de;25.0
https://codefor.de/projekte/fl-open-surface-map/;Bodenfläche nach Art der Nutzung;Interaktive Karte, Web-App, Datenvisualisierung, Kartenanwendung;Stadtplanung, Umwelt, Nachhaltigkeit, Datenanalyse, Open Data;https://github.com/oklabflensburg/open-surface-map, https://service.destatis.de/DE/karten/flaechenatlas2019daten.xlsx, https://bodennutzung.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Diese interaktive Karte zeigt die Verteilung der verschiedenen Flächennutzungsarten beim Klick auf die entsprechende Gemeinde an. So lässt sich in Kürze herausfinden in welchen Regionen der …;;CC-BY 4.0;https://codefor.de;26.0
https://codefor.de/projekte/bodenrichtwerte/;Bodenrichtwerte im Zeitverlauf;Datenportal, Webseite;Stadtplanung, Wohnen;http://hanshans.ursa.uberspace.de/bodenrichtwerte/bodenrichtwerte.html;OK Lab Berlin, Code for Germany;Unbekannt;Bodenrichtwerte im Zeitverlauf - gefunden im FIS-Broker. Was sind Bodenrichtwerte? Laut Wikipedia ist “der Bodenrichtwert im deutschen Städtebaurecht ein durchschnittlicher Lagewert, ermittelt …;;CC-BY 4.0;https://codefor.de;27.0
https://codefor.de/projekte/bn-bonn-o-mat/;BONN-O-MAT Wahlautomat für die Oberbürgermeisterwahl 2015;Web-App;Wahlen, Demokratie, Partizipation;http://bonn-o-mat.de/, https://github.com/OKLabBonn/bonn-o-mat;OK Lab Bonn-Rhein-Sieg, Code for Germany;Abgeschlossen;Was ist der Bonn-O-Mat? Der Bonn-O-Mat ist eine Wahl-O-Mat, nach dem Vorbild der von Bundes- und Landeszentrale für politische Bildung eingesetzter Wahl-O-Maten. Der Bonn-O-Mat möchte den Nutzer mit …;BONN-O-MAT;CC-BY 4.0;https://codefor.de;28.0
https://codefor.de/projekte/p-brandengo/;BrandenGo;Webseite;Öffentlicher Nahverkehr, Verkehr, Mobilität;https://brandengo.de, https://github.com/open-data-potsdam/brandengo;OK Lab Potsdam, Code for Germany;Laufend;Was fährt an öffentlichem Nahverkehr in meiner Nähe? Nach dem Vorbild von MagdeGo. Derzeit noch in der Prototyphase.;BrandenGo;CC-BY 4.0;https://codefor.de;29.0
https://codefor.de/projekte/hn-buga/;Buga2019-Visualisierung;Webseite, Datenvisualisierung;Stadtplanung, Partizipation;http://opendata-heilbronn.github.io/feld/, https://github.com/opendata-heilbronn/feld;Code for Heilbronn, Code for Germany;Laufend;2019 findet die Bundesgartenschau in Heilbronn statt. Schon heute verändert sie das Stadtbild: Heilbronn bekommt ein neues Stadtquartier, den Neckarbogen. Die Stadt soll näher an den Fluss rücken, …;Buga2019;CC-BY 4.0;https://codefor.de;30.0
https://codefor.de/projekte/cctvwatch/;cctvwatch - big brother is watching you;Web-App, Kartenanwendung, Interaktive Karte, Open-Source, Datenvisualisierung, Open Data;Stadtplanung, Verkehr, Technologie, Öffentlicher Nahverkehr;http://cctv.antares.uberspace.de, https://github.com/moklick/cctvwatch, https://github.com/moklick/cctvwatch-api;OK Lab Berlin, Code for Germany;Laufend;Berlin ist voll von CCTV Cams. Das visualisieren wir mit unserer interaktiven Karte ‘cctvwatch’. Neben der Darstellung der Kameras wird es für den Nutzer auch möglich sein neue Kameras …;cctvwatch;CC-BY 4.0;https://codefor.de;31.0
https://codefor.de/projekte/hn-bad-wimpfen-app/;City-App für Bad Wimpfen;Web-App;Tourismus, Stadt, Kultur;http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/, https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8;Code for Heilbronn, Code for Germany;Abgeschlossen;Der Markt der CityApps ist sehr groß. Fast jede größere Stadt und vor allem Touristenorte bieten in den App Stores eigene Apps an, die den Besucher über das Geschehene vor Ort informieren sollen. …;;CC-BY 4.0;https://codefor.de;32.0
https://codefor.de/projekte/le-cityconnect/;CityConnect;Web-App, Plattform, Open-Source, Webseite, Interaktive App;Stadt, Kultur, Tourismus, Partizipation, Technologie;https://cityconnect.now.sh/index, https://github.com/CityConnect11/app, https://devpost.com/software/1_025_e-kulturangebote_virtuelles_pizzaessen/;OK Lab Leipzig, Code for Germany;Abgeschlossen;"CityConnect sieht aus wie ein Computerspiel im Retro Style, ist aber kein Spiel, sondern ein virtueller Raum, in dem sich Menschen zufällig als Avatare treffen.
Ein virtueller Raum ist dabei einer …";;CC-BY 4.0;https://codefor.de;33.0
https://codefor.de/projekte/hn-codeweek/;Code Week Heilbronn;Webseite, Workshop, Blog;Bildung, Jugend, Open Data, Technologie, Partizipation;http://coworking-heilbronn.org/code-week-heilbronn-2015/, http://blog.opendatalab.de/opendata/2016/01/18/code-week-2015;Code for Heilbronn, Code for Germany;Abgeschlossen;Basierend auf einer Idee der Young Advisors Gruppe der EU Kommission ging die “EU Code Week” vom 10. – 18. Oktober 2015 bereits in die dritte Runde. Letztes Jahr haben in ganz Europa über 150.000 …;;CC-BY 4.0;https://codefor.de;34.0
https://codefor.de/projekte/cologne-cute-pets/;CutePetsCologne;Automatisierung, Web-App;Wohlfahrt;https://github.com/karen-sch/CutePetsCologne;OK Lab Köln, Code for Germany;Abgeschlossen;Ein Twitterbot, der süße Tiere aus den Kölner Tierheimen Dellbrück und Zollstock postet. Implementiert auf Basis von CutePetsChemnitz im Rahmen des #openimpact Marathon von DataLook.;;CC-BY 4.0;https://codefor.de;35.0
https://codefor.de/projekte/dus-cycledorf/;CycleDorf;Open-Source, Web-App, Interaktive App, Datenanalyse;Stadtplanung, Verkehr, Mobilität, Nachhaltigkeit;http://www.cycledorf.de/, https://github.com/codefordus/CycleDorf-iOS, https://github.com/codefordus/CycleDorf-Android, https://codefordus.hackpad.com/collection/FvUzMKdDmvA;OK Lab Düsseldorf, Code for Germany;Laufend;CycleDorf ist eine App, die Deine Fahrradtouren aufnimmt. Dadurch gesammelte Daten können für die kommunale Verkahrsplanung verwendet werden, um Düsseldorf zu einer besseren Stadt für Fahrradfahrer zu …;;CC-BY 4.0;https://codefor.de;36.0
https://codefor.de/projekte/le-damals/;damals in Leipzig;Kartenanwendung, Webseite;Stadt, Tourismus;http://damals.codeforleipzig.de/leipzig/, https://github.com/CodeforLeipzig/codingdavinciost2018;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Dieses Projekt ist als Beitrag für den Kulturhackathon Coding da Vinci Ost entstanden.
Die Bilder wurden bereitgestellt vom Stadtgeschichtlichen Museum Leipzig und dem Stadtarchiv Leipzig im Rahmen …";;CC-BY 4.0;https://codefor.de;37.0
https://codefor.de/projekte/fis-broker/;Daten aus dem Geoportal Berlin;Datenportal, Web-App, Datenvisualisierung, Open Data;Stadtplanung, Open Data, Datenanalyse;https://berlin.codefor.de/luftbilder/, https://github.com/jochenklar/berlin-aerial, https://berlin.codefor.de/maps/, https://github.com/jochenklar/berlin-maps;OK Lab Berlin, Code for Germany;Unbekannt;Berlin veröffentlicht Datensätze über das Geoportal Berlin, den sog. FIS Broker. Die Daten sind über WMS und WFS Schnittstellen erreichbar und daher nicht ohne weiteres für eigene Webanwendungen …;FIS Broker;CC-BY 4.0;https://codefor.de;38.0
https://codefor.de/projekte/rberlindata/;daten.berlin.de für R;Open-Source, Datenportal, Datenanwendung für Öffentlichkeit, Datenmanagement;Open Data, Stadt, Verwaltung, Datenanalyse;http://dirkschumacher.github.io/RBerlinData, https://github.com/dirkschumacher/RBerlinData, http://cran.r-project.org/web/packages/BerlinData/index.html;OK Lab Berlin, Code for Germany;Unbekannt;Ein R Paket, um einfach auf die Daten von daten.berlin.de zuzugreifen. Führ nähere Infos, folgt den Links unten:;;CC-BY 4.0;https://codefor.de;39.0
https://codefor.de/projekte/be-datenwaben/;Datenwaben;Datenportal;Open Data, Stadt, Verwaltung, Datenanalyse;http://daten-waben.tursics.de/, https://github.com/tursics/data-dashboard;OK Lab Berlin, Code for Germany;Laufend;Die moderne Art ein Datenportal darzustellen: Pro Datensatz wird eine Wabe dargestellt. Mit einem bunten Hintergrund und kurzem Text können sowohl statische als auch Live-Daten angezeigt werden. …;;CC-BY 4.0;https://codefor.de;40.0
https://codefor.de/projekte/dbpediaplacesberlin/;DBpedia Places Berlin;Web-App, Kartenanwendung, Datenvisualisierung;Stadt, Kultur, Tourismus, Open Data, Datenanalyse;https://github.com/notapirate/dbpediaplacesberlin;OK Lab Berlin, Code for Germany;Unbekannt;Eine Webseite/WebApp, die Wikipediaseiten mit Berliner Koordinaten auf einer Karte markiert und beim Anklicken Titel, Bild, Zusammenfassung und Wikipedialink anzeigt. Die Koordinaten stammen aus …;;CC-BY 4.0;https://codefor.de;41.0
https://codefor.de/projekte/aedmap/;Defibrillatoren in Köln;Kartenanwendung, Interaktive Karte, Web-App, Datenportal, Datenvisualisierung;Gesundheit, Stadt, Köln;https://github.com/KoelnAPI/aedmap;OK Lab Köln, Code for Germany;Abgeschlossen;Defibrillatoren können im Fall eines plötzlichen Herzstillstandes Leben retten. Deshalb werden im öffentlichen Raum immer mehr sogenannte Laiendefibrillatoren oder AEDs (Automatisierte Externe …;AED;CC-BY 4.0;https://codefor.de;42.0
https://codefor.de/projekte/muc-defis/;Defibrillatoren in OpenStreetMap eintragen (für FinderApp);Open-Source, Karten, Open Data, Datenvisualisierung;Gesundheit, Stadt, Technologie;http://wiki.osm.org/M%c3%bcnchen/Defi;OK Lab München, Code for Germany;Abgeschlossen;"Die Standorte der Defis (AEDs) werden von diversen öffentlichen Stellen erfragt und in OpenStreetMap gemappt. Als zweiter Schritt soll die FinderApp damit gefüllt werden.
Auf Der Projektseite im …";Defis;CC-BY 4.0;https://codefor.de;43.0
https://codefor.de/projekte/hh-demogenerator/;Demogenerator;Webseite, Web-App;Demokratie, Partizipation;http://achim-tack.de/projects/Demofinder/index.html, https://github.com/ATack/demofinder;OK Lab Hamburg, Code for Germany;Unbekannt;Deine Montagsdemo wurde abgesagt? Kein Problem - es gibt Alternativen. Finde deine Lieblingsdemo mit dem Demogenerator!;;CC-BY 4.0;https://codefor.de;44.0
https://codefor.de/projekte/cologne-denkmal4d/;Denkmal 4D Köln;Web-App;Stadtplanung, Kultur;https://codeforcologne.github.io/Denkmal-4D-Koeln/, https://github.com/codeforcologne/Denkmal-4D-Koeln;OK Lab Köln, Code for Germany;Laufend;Mit dieser Web-Anwendung könnt Ihr Metadaten über die Denkmäler der Stadt Köln pflegen. Der besondere Fokus liegt auf der Verlinkung von existierenden 3D-Modellen und der Erfassung geplanter Modelle. …;;CC-BY 4.0;https://codefor.de;45.0
https://codefor.de/projekte/cologne-denkmaeler/;Denkmal in Köln;Web-App, Karten;Kultur, Stadt, Tourismus;http://denkmalinkoeln.github.io/, https://github.com/weberius/denkmalinkoeln;OK Lab Köln, Code for Germany;Abgeschlossen;Du interessierst Dich für Baudenkmäler? Du wolltest auch schon immer mal wissen, ob es welche in Deiner Umgebung gibt? Diese Webapp zeigt sie Dir alle. Wähle aus, in welchem Zeitraum das Baujahr …;;CC-BY 4.0;https://codefor.de;46.0
https://codefor.de/projekte/denkmal-magdeburg/;Denkmal Magdeburg;Web-App, Datenportal, Karten;Kultur, Stadtplanung, Tourismus;https://vis.one/denkmal-magdeburg/, https://github.com/code-for-magdeburg/denkmal-magdeburg;OK Lab Magdeburg, Code for Germany;Abgeschlossen;Denkmal Magdeburg zeigt dir Informationen zu Denkmälern in deiner Umgebung an. Das Projekt ist gerade nur ein Minimum Viaable Prodct (MVP) und es sind herzlichst Mistreiter*innen gesucht es zu …;;CC-BY 4.0;https://codefor.de;47.0
https://codefor.de/projekte/hh-kitakarte/;Die passende Kita in Hamburg finden;Karten, Datenvisualisierung, Web-App, Interaktive Karte;Stadtplanung;http://www.hamburg.de/kita-finden/;OK Lab Hamburg, Code for Germany;Unbekannt;Visualisierung aller Hamburger Kitas auf einer Karte mit der Möglichkeit nach einer Bestimmten zu suchen.;;CC-BY 4.0;https://codefor.de;48.0
https://codefor.de/projekte/hh-zuwendungen/;Die Zuwendungen der Hamburger Behörden.;Datenportal, Web-App, Datenvisualisierung;Verwaltung, Transparenz, Open Data;http://hannes.enjoys.it/oklab/zuwendungen/datatablesmityadcf.html, https://github.com/kannes/hh_zuwendungen;OK Lab Hamburg, Code for Germany;Unbekannt;Die Zuwendungen der Hamburger Behörden als filterbare Tabelle. Weitere Features kommen noch dazu.;;CC-BY 4.0;https://codefor.de;49.0
https://codefor.de/projekte/hn-crimemap/;Diebstähle Region Heilbronn;Datenvisualisierung, Kartenanwendung, Webseite;Stadt;http://opendata-heilbronn.github.io/crimemap/, https://github.com/opendata-heilbronn/crimemap;Code for Heilbronn, Code for Germany;Abgeschlossen;Visualisierung der Einbrüche in der Region Heilbronn, Daten aus den Polizeimeldungen seit November 2013. Entwickelt am Open Data Day 2014 in Zusammenarbeit mit der Heilbronner Stimme.;;CC-BY 4.0;https://codefor.de;50.0
https://codefor.de/projekte/fl-open-monuments-map/;Digitale Denkmalkarte für Schleswig-Holstein;Webseite, Karten, Interaktive Karte, Open Data, Datenvisualisierung, Kartenanwendung;Stadtplanung, Tourismus;https://github.com/oklabflensburg/open-monuments-map, https://opendata.schleswig-holstein.de/organization/landesamt-fur-denkmalpflege, https://denkmalkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Die digitale Denkmalkarte stellt Kulturdenkmäler in Schleswig-Holstein interaktiv dar. Sie bietet eine Übersicht über Kulturdenkmäler und deren Merkmale auf einer digitalen Karte. Durch das Anklicken …;;CC-BY 4.0;https://codefor.de;51.0
https://codefor.de/projekte/disabled-railway/;Disabled Railway;Kartenanwendung;Barrierefreiheit, Mobilität, Menschen mit Behinderung;http://netaction.github.io/disabled-railway/;OK Lab Berlin, Code for Germany;Unbekannt;Eine Karte, auf der man sehen kann, von wo auf der Welt schnell ein Bahnhof erreicht werden kann – und wie sich die Situation ändert, sobald man im Rollstuhl sitzt. Vergleicht mal Paris und Berlin!;;CC-BY 4.0;https://codefor.de;52.0
https://codefor.de/projekte/le-dresdenrallye/;Dresden Rallye;Web-App, Open-Source;Mobilität, Umweltschutz, Stadt;https://geo3eck.github.io/dresden-rallye-web/, https://github.com/Geo3eck/dresden-rallye-web/blob/master/Vortrag/Zukunftsstadt_Vortrag.pdf, https://github.com/geo3eck/dresden-rallye-web/;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Über Gamification (Nudging, Serious Game) die verschiedenen Mobilitätsangebote der Stadt bekannt machen.
Die Nutzer sollen dazu gebracht werden, von ihrem gewohnten Mobilitätsverhalten abzuweichen und …";;CC-BY 4.0;https://codefor.de;53.0
https://codefor.de/projekte/datennutzung/;Einführung Datennutzung mit R und Python;Workshops;Datenanalyse, Open Data;https://codefor.de/projekte/datennutzung/;Code for Bielefeld, Code for Germany;Laufend;Gemeinsam erarbeiten wir uns die Grundlagen in R und Python und werden erste einfache Datenanalysen damit durchführen. Ziel ist es, den Teilnehmer:innen eine Einführung in die Nutzung von Daten und …;;CC-BY 4.0;https://codefor.de;54.0
https://codefor.de/projekte/le-einwohner/;Einwohner-Daten Leipzig;Open-Source, Web-App, Karten, Datenvisualisierung, Dashboard, Open Data;Stadt, Stadtplanung, Open Data, Datenanalyse;https://codeforleipzig.github.io/opendata-leipzig-playground/, https://github.com/CodeforLeipzig/opendata-leipzig-playground/, https://github.com/CodeforLeipzig/opendata-leipzig-playground/tree/master/docs;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Dieses Projekt ist entstanden für ein Schritt-für-Schritt-Tutorial für das Erstellen von Karten-Anwendungen mit Leaflet.
Jede der enthaltenen HTML-Dateien lässt sich einzeln im Browser öffnen, sie …";;CC-BY 4.0;https://codefor.de;55.0
https://codefor.de/projekte/be-drl-empower-rangers/;Empower Rangers;Webseite;Flucht und Migration, Integration, Soziale Arbeit;https://codefor.de/projekte/be-drl-empower-rangers/;OK Lab Berlin, Code for Germany;Laufend;Wir wollen den Verein Refugees Emancipation dabei unterstützen, noch bekannter zu werden. Deshalb wollen wir eine neue Webseite bauen, auf der sich der Verein präsentiert und auf der sich …;;CC-BY 4.0;https://codefor.de;56.0
https://codefor.de/projekte/ms-wahlkarte/;Ergebnisse der Kommunalwahl 2014;Karte, Web-App, Datenvisualisierung;Wahlen;http://codeformuenster.org/wahlkarte, http://github.com/codeformuenster/wahlkarte;Code for Münster, Code for Germany;Unbekannt;Die Ergebnisse je Wahlbezirk live gemappt währen die Stimmzettel ausgefüllt wurden. Dargestellt werden die Gewinner der Direktmandate.;;CC-BY 4.0;https://codefor.de;57.0
https://codefor.de/projekte/ernteteilen/;Ernte Teilen;Plattform, Web-App;Ernährungssicherung;https://ernte-teilen.org, https://github.com/teikei/teikei;OK Lab Berlin, Code for Germany;Unbekannt;Ernte-teilen.org bietet eine Plattform, die Landwirte und Verbraucherinnen, die sich an Solidarischer Landwirtschaft beteiligen möchten, zusammenfinden lässt.;;CC-BY 4.0;https://codefor.de;58.0
https://codefor.de/projekte/p-hiddenkosmos/;Exploring the Hidden Kosmos;Webseite, Open-Source;Bildung;http://humboldt-kosmos.oklab-potsdam.de/, https://github.com/calculatinginfinity/ExploringTheHiddenKosmos;OK Lab Potsdam, Code for Germany;Abgeschlossen;Entdecke Alexander von Humboldts Kosmos-Vorlesungen aus den Jahren 1827/28. Die Seite entstand 2017 auf dem Kultur-Hackathon Coding da Vinci.;;CC-BY 4.0;https://codefor.de;59.0
https://codefor.de/projekte/le-fancylvbot/;fancyLVBot;Open-Source, Web-App, API, Datenanwendung für Öffentlichkeit;Mobilität, Verkehr, Öffentlicher Nahverkehr, Stadt, Stadtplanung;https://github.com/CodeforLeipzig/fancy_LVB_Telegram_Bot, https://gtfs.leipzig.codefor.de;OK Lab Leipzig, Code for Germany;Laufend;"Telegram-Chat-Bot, den man unter dem Namen “fancyLVBot” als Kontakt hinzufügen und nach der aktuellen Abfahrtzeiten fragen kann.
Unsere Zielgruppe sind Einheimische, die Streckenverbindung …";fancyLVBot;CC-BY 4.0;https://codefor.de;60.0
