Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://codefor.de/projekte/dd-kitakarte/;Kitakarte Dresden;{'Karte': 'Karten & Verzeichnisse', 'Datenanalyse': 'Datenanalyse', 'Offene Daten': 'Öffentliche Daten'};{'Kinder- und Jugendhilfe': 'Jugendhilfe', 'Stadtplanung': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung'};https://codefor.de/projekte/dd-kitakarte/;Open Data Dresden, Code for Germany;Unbekannt;Die Kitakarte zeigt eine Übersicht aller Kindergärten, Krippen und Horte in Dresden. Alle Einträge werden mit Daten ergänzt, die von der Stadt unter http://www.dresden.de/kindertagesstaetten/ …;;CC-BY 4.0;https://codefor.de;99.0
https://codefor.de/projekte/p-kitarechner/;Kitarechner für Potsdam;{'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Interaktive App': 'Webanwendungen'};{'Jugendhilfe': 'Jugendhilfe', 'Stadtplanung': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Teilhabe': 'Inklusion & Teilhabe'};https://codefor.de/projekte/p-kitarechner/;OK Lab Potsdam, Code for Germany;In Planung;Mit dem Kitarechner kann jeder schnell sehen, wieviel Kitagebühren er/sie monatlich pro Kind bei einer Hort-, Kita-, oder Krippenbetreuung in Potsdam zahlen muss. Die Gebührentabelle der Stadt wurde …;;CC-BY 4.0;https://codefor.de;100.0
https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/;Kitas und Schulen Verzeichnis Leipzig;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Verzeichnis / Karte': 'Karten & Verzeichnisse', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Jugendhilfe': 'Jugendhilfe', 'Bildung': 'Bildung', 'Stadtplanung': 'Stadtentwicklung'};https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/;OK Lab Leipzig, Code for Germany;In Betrieb;"Eine kleine App zur Darstellung aller Kitas, Schulen und Spielplätzen in Leipzig. Die Nutzer sollen später die jeweiligen Orte bewerten können.
Umsetzung Daten: OpenStreetMap extrahiert / selbst …";;CC-BY 4.0;https://codefor.de;101.0
https://codefor.de/projekte/hn-klickde/;Klick Deutschland;{'Interaktive Karte': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting'};{'Stadtplanung': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Open Data': ''};https://codefor.de/projekte/hn-klickde/;Code for Heilbronn, Code for Germany;In Betrieb;Click that Hood für alle Gemeinden Deutschlands!;;CC-BY 4.0;https://codefor.de;102.0
https://codefor.de/projekte/le-klimabot/;Klimabot;{'KI Anwendung': '', 'Interaktive App': 'Webanwendungen', 'Datenanalyse': 'Datenanalyse'};{'Umwelt': 'Klima & Umwelt', 'Klimaschutz': 'Klima & Umwelt', 'Bildung': 'Bildung'};https://codefor.de/projekte/le-klimabot/;OK Lab Leipzig, Code for Germany;In Betrieb;"Bot, der auf natürlich-sprachige Fragen rund um den Klimawandel mit Fakten antwortet, Z.B. “Wie viel Tonnen CO2 wurden 2012 in Sachsen emittiert?” - “47,5 Tonnen CO2”
Umsetzung …";;CC-BY 4.0;https://codefor.de;103.0
https://codefor.de/projekte/le-klimadashboard/;Klimadashboard Sachsen;{'Dashboard': 'Datenreporting', 'Datenanalyse': 'Datenanalyse', 'Visualisierung': 'Datenreporting'};{'Energie': 'Klima & Umwelt', 'Verkehr': 'Stadtentwicklung', 'Landwirtschaft': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};https://codefor.de/projekte/le-klimadashboard/;OK Lab Leipzig, Code for Germany;In Planung;"Das Projekt „Klimadashboard Sachsen“ möchte den Fortschritt der Energie-, Verkehrs- und Landwirtschaftswende dokumentieren.
Dazu werden Daten aus verschiedenen Quellen und Sektoren zusammengetragen …";;CC-BY 4.0;https://codefor.de;104.0
https://codefor.de/projekte/klimawatch/;Klimawatch;{'Visualisierung': 'Datenreporting', 'Datenanalyse': 'Datenanalyse', 'Offene Daten': 'Öffentliche Daten'};{'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt'};https://codefor.de/projekte/klimawatch/;Code for Münster, Code for Germany;In Planung;Klimawatch visualisiert reale und geplante CO2-Emissionen einzelner Kommunen und erlaubt es, einfach neue Kommunen hinzuzufügen.;;CC-BY 4.0;https://codefor.de;105.0
https://codefor.de/projekte/le-klimawatch/;Klimawatch Leipzig;{'Datenanalyse': 'Datenanalyse', 'Visualisierung': 'Datenreporting', 'Klimaschutz': ''};{'Umweltschutz': 'Klima & Umwelt', 'Klimaschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};https://codefor.de/projekte/le-klimawatch/;OK Lab Leipzig, Code for Germany;In Planung;"Wie sieht es aus mit dem gesetzten und den tatsächlich erreichten Klimaschutzzielen hinsichtlich CO2-Reduktion in Leipzig?
Sind bei diesem Kurven-Verlauf die Klimaschutzziele für 2030 / 2040 / 2050 zu …";;CC-BY 4.0;https://codefor.de;106.0
https://codefor.de/projekte/le-klimawatch-leipzig/;Klimawatch Leipzig 2.0;{'Datenanalyse': 'Datenanalyse', 'Visualisierung': 'Datenreporting', 'Interaktive Grafik': '', 'Linked Open Data': ''};{'Klimaschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Stadtplanung': 'Stadtentwicklung'};https://codefor.de/projekte/le-klimawatch-leipzig/;OK Lab Leipzig, Code for Germany;In Betrieb;"Wie sieht es aus mit dem gesetzten und den tatsächlich erreichten Klimaschutzzielen in Leipzig?
Sind bei diesem Kurven-Verlauf die Klimaschutzziele für 2030 / 2040 / 2050 zu erreichen oder muss Druck …";;CC-BY 4.0;https://codefor.de;107.0
https://codefor.de/projekte/cologne-daten-in-3d/;Kölner Daten in 3D;{'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Visualisierung': 'Datenreporting', '3D-Druck': ''};{'Offene Daten': '', 'Stadtplanung': 'Stadtentwicklung', 'Datenvisualisierung': ''};https://codefor.de/projekte/cologne-daten-in-3d/;OK Lab Köln, Code for Germany;In Betrieb;Wie macht man offene Daten greifbar? Indem man sie ausdruckt. Hier gibt es das Projekt zum Nachmachen. Im OK Lab Köln haben wir die Idee entwickelt, aus offenen Daten der Stadt Köln “Daten zum …;;CC-BY 4.0;https://codefor.de;108.0
https://codefor.de/projekte/le-kompreni/;Kompreni;{'Datenanalyse': 'Datenanalyse', 'KI Anwendung': ''};{'Demokratie': 'Demokratie & Soziale Rechte', 'Antirassismus': 'Anti Dismkriminierung', 'Antidiskriminierung': 'Anti Dismkriminierung'};https://codefor.de/projekte/le-kompreni/;OK Lab Leipzig, Code for Germany;In Betrieb;"Dieses kleine Tool soll eine statistische Analyse der Kommentare auf LVZ.de durchführen.
Hintergrund: Auf dem Online-Angebot der Leipziger Volkszeitung (LVZ) treten gehäuft Hasskommentare und die …";;CC-BY 4.0;https://codefor.de;109.0
https://codefor.de/projekte/ffpb-krombel/;Krombels Dash auf Android;{'Dashboard': 'Datenreporting', 'Android App': '', 'Datenanalyse': 'Datenanalyse'};{'Freifunk': '', 'Paderborn': '', 'Community': ''};https://codefor.de/projekte/ffpb-krombel/;CodeforPB, Code for Germany;Unbekannt;Die erste unter hoffentlich vielen Apps mit Daten von Freifunk Paderborn. Diese App bringt Krombels Dashboard auf Android. Diese App ist ein erster Prototyp und wurde noch nicht “hübsch” …;;CC-BY 4.0;https://codefor.de;110.0
https://codefor.de/projekte/cologne-kulturpfade/;Kulturpfade Köln;{'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Visualisierung': 'Datenreporting', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung', 'Kultur': 'Kultur', 'Tourismus': 'Stadtentwicklung', 'Stadt': 'Stadtentwicklung'};https://codefor.de/projekte/cologne-kulturpfade/;OK Lab Köln, Code for Germany;In Planung;Das Projekt soll die Informationen zu den Kulturpfaden Köln zusammentragen und in einer nutzbaren Form darstellen. Es handelt sich dabei um eine Reihe von Rad- bzw. Wanderwegen im Kölner Stadtgebiet. …;;CC-BY 4.0;https://codefor.de;111.0
https://codefor.de/projekte/cologne-kvbrad/;KVB Fahrräder in Köln;{'Datenanalyse': 'Datenanalyse', 'Visualisierung': 'Datenreporting', 'Webapplikation': ''};{'Stadtplanung': 'Stadtentwicklung', 'Verkehr': 'Stadtentwicklung', 'Umwelt': 'Klima & Umwelt'};https://codefor.de/projekte/cologne-kvbrad/;OK Lab Köln, Code for Germany;In Planung;Die Webapplikation KVB Fahrräder stellt eine mögliche Nutzung Kölns durch Fahrräder dar. Grundlage hierfür sind die Daten, die durch KVB-Rad Köln zur Verfügung gestellt werden in Kombination des …;;CC-BY 4.0;https://codefor.de;112.0
https://codefor.de/projekte/hh-laenderfinanzausgleich/;Länderfinanzausgleich visualisieren;{'Visualisierung': 'Datenreporting', 'Datenanalyse': 'Datenanalyse'};{'Bildung': 'Bildung', 'Politik': '', 'Transparenz': 'Inklusion & Teilhabe', 'Verwaltung': 'Organisation & Professionalisierung'};https://codefor.de/projekte/hh-laenderfinanzausgleich/;OK Lab Hamburg, Code for Germany;Unbekannt;Im Länderfinanzausgleich werden jährlich riesige Summen bewegt. Daten über die Höhe der Zahlungen liegen seit 1950 durchgehend vor. In dem Projekt sollen verschiedene Visualisierungsansätze und -tools …;;CC-BY 4.0;https://codefor.de;113.0
https://codefor.de/projekte/da-leika-tool/;LeiKa-Tool;{'Interaktive App': 'Webanwendungen', 'Visualisierung': 'Datenreporting', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Offene Daten': ''};https://codefor.de/projekte/da-leika-tool/;Code for Germany;In Planung;Der Leistungskatalog der öffentlichen Verwaltung (LeiKa) ist ein Verzeichnis aller Verwaltungsleistungen, die von Bund, Ländern und den Kommunen erbracht werden. Der LeiKa definiert für jede …;LeiKa-Tool;CC-BY 4.0;https://codefor.de;114.0
https://codefor.de/projekte/le-leipziggiesst/;Leipzig giesst;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Datenanalyse': 'Datenanalyse', 'Digitale Plattform': 'Digitale Plattformen', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Umwelt': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Stadtplanung': 'Stadtentwicklung', 'Nachhaltigkeit': 'Klima & Umwelt'};https://codefor.de/projekte/le-leipziggiesst/;OK Lab Leipzig, Code for Germany;In Planung;"Auf dieser Plattform kannst Du Dich über Bäume in deiner Nachbarschaft und ihren Wasserbedarf informieren.
Du kannst einzelne Bäume adoptieren und markieren, wenn Du sie gegossen hast.
Dieses Projekt …";;CC-BY 4.0;https://codefor.de;115.0
https://codefor.de/projekte/leipzig-maps/;Leipzig Maps;{'Karte': 'Karten & Verzeichnisse', 'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Visualisierung mit Karten': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Open Data': '', 'Leipzig': ''};https://codefor.de/projekte/leipzig-maps/;OK Lab Leipzig, Code for Germany;In Betrieb;"Eine Karte von Leipzig die Daten zur Stadt wiedergibt.
Die Karte gibt u.a. folgende Daten wieder:
Leipzig - Schwimmhallen (leipzig.de) Leipzig - Freibäder (leipzig.de) Leipzig - Spielplätze …";;CC-BY 4.0;https://codefor.de;116.0
https://codefor.de/projekte/le-leipzigpumpt/;Leipzig pumpt;{'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Visualisierung': 'Datenreporting', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung', 'Umweltschutz': 'Klima & Umwelt', 'Verwaltung': 'Organisation & Professionalisierung'};https://codefor.de/projekte/le-leipzigpumpt/;OK Lab Leipzig, Code for Germany;In Betrieb;"Auf dieser Webseite kannst Du Dich über die Handschwengelpumpen (inklusive abgebaute und inaktive) in Leipzig informieren.
Das Projekt nutzt die Daten von Wikipedia als auch die Daten aus …";;CC-BY 4.0;https://codefor.de;117.0
https://codefor.de/projekte/le-rallymap/;Leipzig Rally Map;{'Interaktive Karte': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Versammlungsdarstellung': ''};{'Demokratie': 'Demokratie & Soziale Rechte', 'Versammlungsfreiheit': '', 'Stadtplanung': 'Stadtentwicklung', 'Leipzig': '', 'Open Data': ''};https://codefor.de/projekte/le-rallymap/;OK Lab Leipzig, Code for Germany;In Betrieb;Das Projekt Rally Map (vormaliger Name war Mobmap 🙂) stellt das Versammlungsgeschehen in Leipzig auf einer interaktiven Karte dar. Dabei werden die Orte und Straßen, auf den Versammlungen stattfinden, …;;CC-BY 4.0;https://codefor.de;118.0
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/;Lernmedien-Buddy;{'Interaktive App': 'Webanwendungen', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Jugendhilfe': 'Jugendhilfe', 'Bildung': 'Bildung'};https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/;OK Lab Ruhrgebiet, Code for Germany;In Planung;Der Lernmedien-Buddy ist eine App (iOS und Android) für Schüler*innen, mit deren hilfe spielerisch nach Lernmaterialien gesucht werden kann. Durch “social logins” bringt die App Suchende …;;CC-BY 4.0;https://codefor.de;119.0
https://codefor.de/projekte/lieblingsplatz/;Lieblingsplatz;{'Interaktive Karte': 'Karten & Verzeichnisse', 'Filterfunktion': ''};{'Kinderbetreuung': '', 'Bildung': 'Bildung', 'Berlin': ''};https://codefor.de/projekte/lieblingsplatz/;OK Lab Berlin, Code for Germany;Unbekannt;Finde einen Lieblingsplatz in einer KiTa in Berlin! Auf einer Karte siehst Du KiTas und Tagesmütter in eurer Nähe und kannst sie filtern nach Dingen, die Dir wichtig sind.;;CC-BY 4.0;https://codefor.de;120.0
https://codefor.de/projekte/jena-linkedopenhaushalt/;Linked Open Haushalt;{'Datenanalyse': 'Datenanalyse', 'Datensatz und Visualisierung': 'Datenreporting', 'Knowledge Graph': 'Wissensorganisation'};{'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Stadtplanung': 'Stadtentwicklung'};https://codefor.de/projekte/jena-linkedopenhaushalt/;OK Lab Jena, Code for Germany;Unbekannt;Der offene Haushalt mit seiner wohlbekannten TreeMap-Visualisierung ist natürlich der interessanteste Datensatz jeder offenen Stadt. Wir gehen einen Schritt weiter und setzen den Haushalt direkt mit …;;CC-BY 4.0;https://codefor.de;121.0
https://codefor.de/projekte/bie-linked-data/;Linked Open Statistical Data;{'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Linked Data': ''};{'Statistik': '', 'Datenvisualisierung': '', 'Open Data': ''};https://codefor.de/projekte/bie-linked-data/;Code for Bielefeld, Code for Germany;In Planung;Im Projekt Linked Data haben wir uns zunächst mit Linked Open Statistical Data beschäftigt. Dafür haben wir die Daten des Bielefelder Statistikamtes in Linked Data transformiert, also statt in …;;CC-BY 4.0;https://codefor.de;122.0
https://codefor.de/projekte/hn-lorawan/;LoRaWAN Gateways in Heilbronn;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Digitale Plattform': 'Digitale Plattformen', 'Offene Daten': 'Öffentliche Daten'};{'Energie': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};https://codefor.de/projekte/hn-lorawan/;Code for Heilbronn, Code for Germany;Unbekannt;Das Internet der Dinge setzt neue Anforderungen an die Datenübertragungen in Städten und auf dem Land. Neue Funktechniken setzten auf immer schnellere Übetragungsraten zulasten der Reichweite. …;;CC-BY 4.0;https://codefor.de;123.0
https://codefor.de/projekte/le-luftqualitaet_sachsen/;Luftqualität Sachsen;{'Analyse von Sensordaten und ML': 'Künstliche Intelligenz', 'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Datenstandards': 'Datenmanagement', 'Datensatz und Visualisierung': 'Datenreporting', 'Digitale Plattform': 'Digitale Plattformen', 'Dokumentations- und Netzwerktool': 'Unterstützungstools', 'KI Anwendung': '', 'Monitoring': 'Wirkungsmessung', 'Offene Daten': 'Öffentliche Daten', 'Plattform für Wahlentscheidungen': 'Digitale Plattformen', 'Prozessautomatisierung': 'Automatisierung', 'Reporting': 'Datenreporting', 'Skalierung der Wirkungsmessung': 'Wirkungsmessung', 'Umweltschutz': ''};{'Afrika': 'Internationale Projekte', 'Antidiskriminierung': 'Anti Dismkriminierung', 'Antirassismus': 'Anti Dismkriminierung', 'Arbeit mit Kindern': 'Jugendhilfe', 'Armut': 'Arbeit & Soziales', 'Barrierefreiheit': 'Inklusion & Teilhabe', 'Beratung': 'Soziale Dienste', 'Chancengleichheit': 'Anti Dismkriminierung', 'Demokratie': 'Demokratie & Soziale Rechte', 'Demenz': 'Gesundheit', 'Datenschutz': '', 'Energie': 'Klima & Umwelt', 'Ethik': 'Demokratie & Soziale Rechte', 'Evaluation': 'Organisation & Professionalisierung', 'Frauen': 'Anti Dismkriminierung', 'Fundraising': 'Organisation & Professionalisierung', 'Geflüchtete': 'Flucht & Migration', 'Genderneutrale Sprache': '', 'Gleichberechtigung': 'Anti Dismkriminierung', 'Gleichstellung': 'Anti Dismkriminierung', 'Gesundheit': 'Gesundheit', 'Humanitäre Hilfe': 'Internationale Projekte', 'Indien': 'Internationale Projekte', 'Inklusion': 'Inklusion & Teilhabe', 'Integration': 'Inklusion & Teilhabe', 'International': 'Internationale Projekte', 'Jugendarbeit': 'Jugendhilfe', 'Jugendbeteiligung': 'Jugendhilfe', 'Jugendhilfe': 'Jugendhilfe', 'Kamerun': 'Internationale Projekte', 'Katastrophenschutz': 'Gesundheit', 'Kältehilfe': 'Soziale Dienste', 'Kinderschutz': 'Jugendhilfe', 'Kinder- und Jugendhilfe': 'Jugendhilfe', 'KI': 'Gesundheit', 'Kongo': 'Internationale Projekte', 'Kroatien': 'Internationale Projekte', 'Landwirtschaft': 'Klima & Umwelt', 'Meeresschutz': 'Klima & Umwelt', 'Mentale Gesundheit': 'Gesundheit', 'Mentoring': 'Bildung', 'Menschen mit Behinderung': 'Inklusion & Teilhabe', 'Menschenrechte': 'Demokratie & Soziale Rechte', 'Migration': 'Flucht & Migration', 'Migrationsberatung': 'Flucht & Migration', 'Nachhaltigkeit': 'Klima & Umwelt', 'Offene Daten': '', 'Partizipation': 'Inklusion & Teilhabe', 'Patenschaft': 'Organisation & Professionalisierung', 'Pflege': 'Gesundheit', 'Pflegende Angehörige': '', 'Queere Sichtbarkeit': 'Anti Dismkriminierung', 'Rettungsdienst': 'Gesundheit', 'Senioren': 'Soziale Dienste', 'Soziale Arbeit': 'Soziale Dienste', 'Sport': 'Sport', 'Stadt': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung', 'Teilhabe': 'Inklusion & Teilhabe', 'Telemedizin': 'Gesundheit', 'Transparenz': 'Inklusion & Teilhabe', 'Türkei': 'Internationale Projekte', 'Umwelt': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Vernetzung': 'Organisation & Professionalisierung', 'Verwaltung': 'Organisation & Professionalisierung', 'Wirkungsmessung': 'Organisation & Professionalisierung', 'Wohlfahrt': 'Soziale Dienste', 'Wohnen': 'Stadtentwicklung', 'Wohnungslosenhilfe': 'Soziale Dienste', 'Wissensmanagement': 'Organisation & Professionalisierung'};https://codefor.de/projekte/le-luftqualitaet_sachsen/;OK Lab Leipzig, Code for Germany;In Betrieb;"Eine übersichtliche Darstellung der Messwerte aller sächsischen Messstationen zur Luftqualität. Zu jeder Messstation werden die Daten detailliert als Tabelle und Diagramm dargestellt.
Umsetzung Daten: …";Luftqualität Sachsen;CC-BY 4.0;https://codefor.de;124.0
https://codefor.de/projekte/le-madmemory/;Mad Memory;{'Online-Memory-Spiel': ''};{'Rheinischer Mitmachwörterbuch': '', 'Sächsisches Wörterbuch': ''};https://codefor.de/projekte/le-madmemory/;OK Lab Leipzig, Code for Germany;In Betrieb;"Online-Memory-Spiel, das dazu einlädt, sich genauer mit Wörtern aus dem Rheinischen Mitmachwörterbuch und dem Sächsischen Wörterbuch zu beschäftigen.
Das Projekt als Beitrag zum Coding da Vinci West …";;CC-BY 4.0;https://codefor.de;125.0
https://codefor.de/projekte/magdeburg-magd-o-mat/;Magd-O-Mat 2019;{'Wahl-O-Mat': ''};{'Kommunalwahlen': ''};https://codefor.de/projekte/magdeburg-magd-o-mat/;OK Lab Magdeburg, Code for Germany;In Betrieb;"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …";Magd-O-Mat 2019;CC-BY 4.0;https://codefor.de;126.0
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/;Magd-O-Mat 2024;{'Wahl-O-Mat': ''};{'Kommunalwahlen': ''};https://codefor.de/projekte/magdeburg-magd-o-mat-2024/;OK Lab Magdeburg, Code for Germany;In Planung;"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …";Magd-O-Mat 2024;CC-BY 4.0;https://codefor.de;127.0
https://codefor.de/projekte/magdeburg-giesst/;Magdeburg gießt;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Interaktive Karte': 'Karten & Verzeichnisse', 'Plattform für Bürgerbeteiligung': ''};{'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Stadtplanung': 'Stadtentwicklung', 'Bürgerbeteiligung': ''};https://codefor.de/projekte/magdeburg-giesst/;OK Lab Magdeburg, Code for Germany;In Planung;Auf dieser Plattform kannst Du Dich über Bäume in Deiner Nachbarschaft und ihren Wasserbedarf informieren. Du kannst einzelne Bäume adoptieren und markieren, wenn Du sie gegossen hast. Wenn Du die …;;CC-BY 4.0;https://codefor.de;128.0
https://codefor.de/projekte/magdeburg-magdego/;MagdeGo;{'Web-App': 'Webanwendungen', 'Datenanalyse': 'Datenanalyse', 'Visualisierung': 'Datenreporting'};{'Öffentliche Verkehrsmittel': '', 'Mobilität': '', 'Stadtplanung': 'Stadtentwicklung'};https://codefor.de/projekte/magdeburg-magdego/;OK Lab Magdeburg, Code for Germany;Eingestellt;"UPDATE: Aufgrund Druck von Dritter (wir nennen keine Namen) musste MagdeGo offline genommen werden. Wir planen aber einen Relaunch.
Kein lästiges Warten mehr auf deine Straßenbahn, die ausgerechnet …";MagdeGo;CC-BY 4.0;https://codefor.de;129.0
https://codefor.de/projekte/maifeuer-chemnitz/;Maifeuer 2014 in Chemnitz;{'Karte': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting'};{'Stadtplanung': 'Stadtentwicklung', 'Transparenz': 'Inklusion & Teilhabe', 'Offene Daten': ''};https://codefor.de/projekte/maifeuer-chemnitz/;OK Lab Chemnitz, Code for Germany;In Betrieb;Auf einer Karte werden die Maifeuer in Chemnitz übersichtlich dargestellt. Die Daten wurden von der Stadt Chemnitz als Text veröffentlicht.;;CC-BY 4.0;https://codefor.de;130.0
https://codefor.de/projekte/le-villamajorelle/;Majorelle Mystery;{'Online Escape-Game': '', 'Point-and-Click-Adventure': ''};{'Jugendstil-Villa': '', 'Nancy': '', 'Coding da Vinci': ''};https://codefor.de/projekte/le-villamajorelle/;OK Lab Leipzig, Code for Germany;In Betrieb;"Online Escape-Game, das in der berühmten Jugendstil-Villa Majorelle in Nancy spielt – samt deren ehemaligen Besitzer:innen und Erbauer:innen.
Umsetzung Das Spiel wurde mit der Game-Engine Godot in …";;CC-BY 4.0;https://codefor.de;131.0
https://codefor.de/projekte/meine-stadt-transparent/;Meine Stadt Transparent;{'Ratsinformationssystem': '', 'Datenanalyse': 'Datenanalyse', 'Plattform': 'Digitale Plattformen'};{'Demokratie': 'Demokratie & Soziale Rechte', 'Transparenz': 'Inklusion & Teilhabe', 'Verwaltung': 'Organisation & Professionalisierung', 'Politik': ''};https://codefor.de/projekte/meine-stadt-transparent/;OK Lab München, Code for Germany;In Planung;Meine Stadt Transparent ist ein vom Prototype Fund gefördertes Projekt. Mit dieser Förderung können wir für 6 Monate, vom September 2017 bis Februar 2018, an dem Projekt arbeiten. Wir hatten uns unter …;;CC-BY 4.0;https://codefor.de;132.0
https://codefor.de/projekte/stgt-efa-meta-api/;Meta API für Elektronische Fahrplanauskunft;{'API': 'Datenmanagement', 'Datenanalyse': 'Datenanalyse', 'Open Data': 'Öffentliche Daten'};{'Öffentlicher Verkehr': '', 'Mobilität': '', 'Stadtplanung': 'Stadtentwicklung'};https://codefor.de/projekte/stgt-efa-meta-api/;OK Lab Stuttgart, Code for Germany;In Betrieb;Im Rahmen des Open VVS Day der Stuttgarter Zeitung wurde ein JSON-API entwickelt, welches das Application Programming Interface (API) der Elektronischen Fahrplanauskunft (EFA) in eine RESTful API …;EFA Meta API;CC-BY 4.0;https://codefor.de;133.0
https://codefor.de/projekte/metacollect/;metacollect;{'Datenbank': 'Datenmanagement', 'Synchronisation von Daten': '', 'Plattform': 'Digitale Plattformen'};{'Geflüchtetenhilfe': '', 'Zivilgesellschaft': 'Demokratie & Soziale Rechte', 'Digitale Plattformen': ''};https://codefor.de/projekte/metacollect/;OK Lab Berlin, Code for Germany;In Planung;metacollect stellt eine zentrale Datenbank für zivilgesellschaftliche Projekte zur Verfügung, die sich mit anderen Plattformen synchronisiert. Derzeit liegt der Fokus im Bereich der Geflüchtetenhilfe. …;;CC-BY 4.0;https://codefor.de;134.0
https://codefor.de/projekte/muc-mietpreisspiegel/;Mietpreisspiegel;{'Datenanalyse': 'Datenanalyse', 'Datenerhebung': 'Datenerhebung', 'Visualisierung': 'Datenreporting'};{'Stadtplanung': 'Stadtentwicklung', 'Wohnen': 'Stadtentwicklung', 'Transparenz': 'Inklusion & Teilhabe'};https://codefor.de/projekte/muc-mietpreisspiegel/;OK Lab München, Code for Germany;Eingestellt;Ziel ist ein faktenbasierter Mietspiegel für München.;;CC-BY 4.0;https://codefor.de;135.0
https://codefor.de/projekte/gi-mietspiegel/;Mietspiegel Gießen;{'Interaktive Karte': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting'};{'Stadtplanung': 'Stadtentwicklung', 'Wohnen': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung'};https://codefor.de/projekte/gi-mietspiegel/;OK Lab Gießen, Code for Germany;In Planung;"Eine Interaktive Karte mit den aktuellen Mietpreisen pro Quadratmeter in verschiedene Bereiche aufgeteilt.
Dieses Projekt sucht aktuell dringend Leute die mitmachen wollen.";;CC-BY 4.0;https://codefor.de;136.0
