Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://codefor.de/projekte/be-datenwaben/;Datenwaben;{'Datenportal': 'Öffentliche Daten'};{'Open Data': '', 'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Datenanalyse': ''};http://daten-waben.tursics.de/, https://github.com/tursics/data-dashboard;OK Lab Berlin, Code for Germany;Laufend;Die moderne Art ein Datenportal darzustellen: Pro Datensatz wird eine Wabe dargestellt. Mit einem bunten Hintergrund und kurzem Text können sowohl statische als auch Live-Daten angezeigt werden. …;;CC-BY 4.0;https://codefor.de;40.0
https://codefor.de/projekte/dbpediaplacesberlin/;DBpedia Places Berlin;{'Web-App': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting'};{'Stadt': 'Stadtentwicklung', 'Kultur': 'Kultur', 'Tourismus': 'Stadtentwicklung', 'Open Data': '', 'Datenanalyse': ''};https://github.com/notapirate/dbpediaplacesberlin;OK Lab Berlin, Code for Germany;Unbekannt;Eine Webseite/WebApp, die Wikipediaseiten mit Berliner Koordinaten auf einer Karte markiert und beim Anklicken Titel, Bild, Zusammenfassung und Wikipedialink anzeigt. Die Koordinaten stammen aus …;;CC-BY 4.0;https://codefor.de;41.0
https://codefor.de/projekte/aedmap/;Defibrillatoren in Köln;{'Kartenanwendung': 'Karten & Verzeichnisse', 'Interaktive Karte': 'Karten & Verzeichnisse', 'Web-App': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten', 'Datenvisualisierung': 'Datenreporting'};{'Gesundheit': 'Gesundheit', 'Stadt': 'Stadtentwicklung', 'Köln': 'Stadtentwicklung'};https://github.com/KoelnAPI/aedmap;OK Lab Köln, Code for Germany;Abgeschlossen;Defibrillatoren können im Fall eines plötzlichen Herzstillstandes Leben retten. Deshalb werden im öffentlichen Raum immer mehr sogenannte Laiendefibrillatoren oder AEDs (Automatisierte Externe …;AED;CC-BY 4.0;https://codefor.de;42.0
https://codefor.de/projekte/muc-defis/;Defibrillatoren in OpenStreetMap eintragen (für FinderApp);{'Open-Source': 'Open-Source-Software', 'Karten': 'Karten & Verzeichnisse', 'Open Data': 'Öffentliche Daten', 'Datenvisualisierung': 'Datenreporting'};{'Gesundheit': 'Gesundheit', 'Stadt': 'Stadtentwicklung', 'Technologie': ''};http://wiki.osm.org/M%c3%bcnchen/Defi;OK Lab München, Code for Germany;Abgeschlossen;"Die Standorte der Defis (AEDs) werden von diversen öffentlichen Stellen erfragt und in OpenStreetMap gemappt. Als zweiter Schritt soll die FinderApp damit gefüllt werden.
Auf Der Projektseite im …";Defis;CC-BY 4.0;https://codefor.de;43.0
https://codefor.de/projekte/hh-demogenerator/;Demogenerator;{'Webseite': 'Webanwendungen', 'Web-App': 'Webanwendungen'};{'Demokratie': 'Demokratie & Soziale Rechte', 'Partizipation': 'Inklusion & Teilhabe'};http://achim-tack.de/projects/Demofinder/index.html, https://github.com/ATack/demofinder;OK Lab Hamburg, Code for Germany;Unbekannt;Deine Montagsdemo wurde abgesagt? Kein Problem - es gibt Alternativen. Finde deine Lieblingsdemo mit dem Demogenerator!;;CC-BY 4.0;https://codefor.de;44.0
https://codefor.de/projekte/cologne-denkmal4d/;Denkmal 4D Köln;{'Web-App': 'Webanwendungen'};{'Stadtplanung': 'Stadtentwicklung', 'Kultur': 'Kultur'};https://codeforcologne.github.io/Denkmal-4D-Koeln/, https://github.com/codeforcologne/Denkmal-4D-Koeln;OK Lab Köln, Code for Germany;Laufend;Mit dieser Web-Anwendung könnt Ihr Metadaten über die Denkmäler der Stadt Köln pflegen. Der besondere Fokus liegt auf der Verlinkung von existierenden 3D-Modellen und der Erfassung geplanter Modelle. …;;CC-BY 4.0;https://codefor.de;45.0
https://codefor.de/projekte/cologne-denkmaeler/;Denkmal in Köln;{'Web-App': 'Webanwendungen', 'Karten': 'Karten & Verzeichnisse'};{'Kultur': 'Kultur', 'Stadt': 'Stadtentwicklung', 'Tourismus': 'Stadtentwicklung'};http://denkmalinkoeln.github.io/, https://github.com/weberius/denkmalinkoeln;OK Lab Köln, Code for Germany;Abgeschlossen;Du interessierst Dich für Baudenkmäler? Du wolltest auch schon immer mal wissen, ob es welche in Deiner Umgebung gibt? Diese Webapp zeigt sie Dir alle. Wähle aus, in welchem Zeitraum das Baujahr …;;CC-BY 4.0;https://codefor.de;46.0
https://codefor.de/projekte/denkmal-magdeburg/;Denkmal Magdeburg;{'Web-App': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten', 'Karten': 'Karten & Verzeichnisse'};{'Kultur': 'Kultur', 'Stadtplanung': 'Stadtentwicklung', 'Tourismus': 'Stadtentwicklung'};https://vis.one/denkmal-magdeburg/, https://github.com/code-for-magdeburg/denkmal-magdeburg;OK Lab Magdeburg, Code for Germany;Abgeschlossen;Denkmal Magdeburg zeigt dir Informationen zu Denkmälern in deiner Umgebung an. Das Projekt ist gerade nur ein Minimum Viaable Prodct (MVP) und es sind herzlichst Mistreiter*innen gesucht es zu …;;CC-BY 4.0;https://codefor.de;47.0
https://codefor.de/projekte/hh-kitakarte/;Die passende Kita in Hamburg finden;{'Karten': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Web-App': 'Webanwendungen', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung'};http://www.hamburg.de/kita-finden/;OK Lab Hamburg, Code for Germany;Unbekannt;Visualisierung aller Hamburger Kitas auf einer Karte mit der Möglichkeit nach einer Bestimmten zu suchen.;;CC-BY 4.0;https://codefor.de;48.0
https://codefor.de/projekte/hh-zuwendungen/;Die Zuwendungen der Hamburger Behörden.;{'Datenportal': 'Öffentliche Daten', 'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting'};{'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe', 'Open Data': ''};http://hannes.enjoys.it/oklab/zuwendungen/datatablesmityadcf.html, https://github.com/kannes/hh_zuwendungen;OK Lab Hamburg, Code for Germany;Unbekannt;Die Zuwendungen der Hamburger Behörden als filterbare Tabelle. Weitere Features kommen noch dazu.;;CC-BY 4.0;https://codefor.de;49.0
https://codefor.de/projekte/hn-crimemap/;Diebstähle Region Heilbronn;{'Datenvisualisierung': 'Datenreporting', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Webseite': 'Webanwendungen'};{'Stadt': 'Stadtentwicklung'};http://opendata-heilbronn.github.io/crimemap/, https://github.com/opendata-heilbronn/crimemap;Code for Heilbronn, Code for Germany;Abgeschlossen;Visualisierung der Einbrüche in der Region Heilbronn, Daten aus den Polizeimeldungen seit November 2013. Entwickelt am Open Data Day 2014 in Zusammenarbeit mit der Heilbronner Stimme.;;CC-BY 4.0;https://codefor.de;50.0
https://codefor.de/projekte/fl-open-monuments-map/;Digitale Denkmalkarte für Schleswig-Holstein;{'Webseite': 'Webanwendungen', 'Karten': 'Karten & Verzeichnisse', 'Interaktive Karte': 'Karten & Verzeichnisse', 'Open Data': 'Öffentliche Daten', 'Datenvisualisierung': 'Datenreporting', 'Kartenanwendung': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung', 'Tourismus': 'Stadtentwicklung'};https://github.com/oklabflensburg/open-monuments-map, https://opendata.schleswig-holstein.de/organization/landesamt-fur-denkmalpflege, https://denkmalkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Die digitale Denkmalkarte stellt Kulturdenkmäler in Schleswig-Holstein interaktiv dar. Sie bietet eine Übersicht über Kulturdenkmäler und deren Merkmale auf einer digitalen Karte. Durch das Anklicken …;;CC-BY 4.0;https://codefor.de;51.0
https://codefor.de/projekte/disabled-railway/;Disabled Railway;{'Kartenanwendung': 'Karten & Verzeichnisse'};{'Barrierefreiheit': 'Inklusion & Teilhabe', 'Mobilität': '', 'Menschen mit Behinderung': 'Inklusion & Teilhabe'};http://netaction.github.io/disabled-railway/;OK Lab Berlin, Code for Germany;Unbekannt;Eine Karte, auf der man sehen kann, von wo auf der Welt schnell ein Bahnhof erreicht werden kann – und wie sich die Situation ändert, sobald man im Rollstuhl sitzt. Vergleicht mal Paris und Berlin!;;CC-BY 4.0;https://codefor.de;52.0
https://codefor.de/projekte/le-dresdenrallye/;Dresden Rallye;{'Web-App': 'Webanwendungen', 'Open-Source': 'Open-Source-Software'};{'Mobilität': '', 'Umweltschutz': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung'};https://geo3eck.github.io/dresden-rallye-web/, https://github.com/Geo3eck/dresden-rallye-web/blob/master/Vortrag/Zukunftsstadt_Vortrag.pdf, https://github.com/geo3eck/dresden-rallye-web/;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Über Gamification (Nudging, Serious Game) die verschiedenen Mobilitätsangebote der Stadt bekannt machen.
Die Nutzer sollen dazu gebracht werden, von ihrem gewohnten Mobilitätsverhalten abzuweichen und …";;CC-BY 4.0;https://codefor.de;53.0
https://codefor.de/projekte/datennutzung/;Einführung Datennutzung mit R und Python;{'Workshops': 'Fortbildung'};{'Datenanalyse': '', 'Open Data': ''};https://codefor.de/projekte/datennutzung/;Code for Bielefeld, Code for Germany;Laufend;Gemeinsam erarbeiten wir uns die Grundlagen in R und Python und werden erste einfache Datenanalysen damit durchführen. Ziel ist es, den Teilnehmer:innen eine Einführung in die Nutzung von Daten und …;;CC-BY 4.0;https://codefor.de;54.0
https://codefor.de/projekte/le-einwohner/;Einwohner-Daten Leipzig;{'Open-Source': 'Open-Source-Software', 'Web-App': 'Webanwendungen', 'Karten': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Dashboard': 'Datenreporting', 'Open Data': 'Öffentliche Daten'};{'Stadt': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung', 'Open Data': '', 'Datenanalyse': ''};https://codeforleipzig.github.io/opendata-leipzig-playground/, https://github.com/CodeforLeipzig/opendata-leipzig-playground/, https://github.com/CodeforLeipzig/opendata-leipzig-playground/tree/master/docs;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Dieses Projekt ist entstanden für ein Schritt-für-Schritt-Tutorial für das Erstellen von Karten-Anwendungen mit Leaflet.
Jede der enthaltenen HTML-Dateien lässt sich einzeln im Browser öffnen, sie …";;CC-BY 4.0;https://codefor.de;55.0
https://codefor.de/projekte/be-drl-empower-rangers/;Empower Rangers;{'Webseite': 'Webanwendungen'};{'Flucht und Migration': 'Flucht & Migration', 'Integration': 'Inklusion & Teilhabe', 'Soziale Arbeit': 'Soziale Dienste'};https://codefor.de/projekte/be-drl-empower-rangers/;OK Lab Berlin, Code for Germany;Laufend;Wir wollen den Verein Refugees Emancipation dabei unterstützen, noch bekannter zu werden. Deshalb wollen wir eine neue Webseite bauen, auf der sich der Verein präsentiert und auf der sich …;;CC-BY 4.0;https://codefor.de;56.0
https://codefor.de/projekte/ms-wahlkarte/;Ergebnisse der Kommunalwahl 2014;{'Karte': 'Karten & Verzeichnisse', 'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting'};{'Wahlen': 'Demokratie & Soziale Rechte'};http://codeformuenster.org/wahlkarte, http://github.com/codeformuenster/wahlkarte;Code for Münster, Code for Germany;Unbekannt;Die Ergebnisse je Wahlbezirk live gemappt währen die Stimmzettel ausgefüllt wurden. Dargestellt werden die Gewinner der Direktmandate.;;CC-BY 4.0;https://codefor.de;57.0
https://codefor.de/projekte/ernteteilen/;Ernte Teilen;{'Plattform': 'Digitale Plattformen', 'Web-App': 'Webanwendungen'};{'Ernährungssicherung': 'Internationale Projekte'};https://ernte-teilen.org, https://github.com/teikei/teikei;OK Lab Berlin, Code for Germany;Unbekannt;Ernte-teilen.org bietet eine Plattform, die Landwirte und Verbraucherinnen, die sich an Solidarischer Landwirtschaft beteiligen möchten, zusammenfinden lässt.;;CC-BY 4.0;https://codefor.de;58.0
https://codefor.de/projekte/p-hiddenkosmos/;Exploring the Hidden Kosmos;{'Webseite': 'Webanwendungen', 'Open-Source': 'Open-Source-Software'};{'Bildung': 'Bildung'};http://humboldt-kosmos.oklab-potsdam.de/, https://github.com/calculatinginfinity/ExploringTheHiddenKosmos;OK Lab Potsdam, Code for Germany;Abgeschlossen;Entdecke Alexander von Humboldts Kosmos-Vorlesungen aus den Jahren 1827/28. Die Seite entstand 2017 auf dem Kultur-Hackathon Coding da Vinci.;;CC-BY 4.0;https://codefor.de;59.0
https://codefor.de/projekte/le-fancylvbot/;fancyLVBot;{'Open-Source': 'Open-Source-Software', 'Web-App': 'Webanwendungen', 'API': 'Datenmanagement', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Mobilität': '', 'Verkehr': 'Stadtentwicklung', 'Öffentlicher Nahverkehr': 'Stadtentwicklung', 'Stadt': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung'};https://github.com/CodeforLeipzig/fancy_LVB_Telegram_Bot, https://gtfs.leipzig.codefor.de;OK Lab Leipzig, Code for Germany;Laufend;"Telegram-Chat-Bot, den man unter dem Namen “fancyLVBot” als Kontakt hinzufügen und nach der aktuellen Abfahrtzeiten fragen kann.
Unsere Zielgruppe sind Einheimische, die Streckenverbindung …";fancyLVBot;CC-BY 4.0;https://codefor.de;60.0
https://codefor.de/projekte/hn-farmbot/;Farmbot // Code for Buga 2019;{'Open-Source': 'Open-Source-Software', 'Webseite': 'Webanwendungen', 'Workshops': 'Fortbildung'};{'Bildung': 'Bildung', 'Jugendarbeit': 'Jugendhilfe', 'Technologie': '', 'Partizipation': 'Inklusion & Teilhabe'};https://codeforheilbronn.de/projects/2016-01-01-farmbot, https://codeforheilbronn.de/categories/#farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/, https://github.com/opendata-heilbronn/farmbot;Code for Heilbronn, Code for Germany;Abgeschlossen;Der Mensch ist seit seiner Existenz ein Selbstversorger. Durch den rasanten Fortschritt im Bereich der Software und Hardware erreichen wir einen Punkt, wo Maschinen Selbstversorger beim Anbau von Obst …;;CC-BY 4.0;https://codefor.de;61.0
https://codefor.de/projekte/stgt-dust-sensor/;Feinstaubsensoren;{'Open-Source': 'Open-Source-Software', 'Monitoring': 'Wirkungsmessung', 'Datenvisualisierung': 'Datenreporting', 'Datenanalyse': 'Datenanalyse'};{'Luftqualität': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};http://sensor.community/, http://api.sensor.community/, https://github.com/opendata-stuttgart;OK Lab Stuttgart, Code for Germany;Unbekannt;Wir entwickeln und bauen bezahlbare open source DIY Feinstaub-Sensoren. Stand Anfang 2021 messen weltweit über 14.000 Sensoren in über 70 Ländern, um ein genaueres Bild der Feinstaubverteilung zu …;;CC-BY 4.0;https://codefor.de;62.0
https://codefor.de/projekte/be-tempelhof/;Feld - die Bebauung des Tempelhofer Felds in 3D;{'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung'};https://github.com/stefanw/feld;OK Lab Berlin, Code for Germany;Abgeschlossen;"Am 25. Mai 2014 ist Volksabstimmung zur Bebauung des Tempelhofer Felds. Was wo gebaut werden soll erklärt dieses Projekt des OK Lab Berlin.
Die Morgenpost hat das Projekt aufgegriffen und mit ein …";;CC-BY 4.0;https://codefor.de;63.0
https://codefor.de/projekte/flaechengerechtigkeit/;Flächengerechtigkeits-Tool;{'Webseite': 'Webanwendungen'};{'Verkehr': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung', 'Mobilität': ''};http://clevere-staedte.de/flaechen-gerechtigkeits-report-online;OK Lab Berlin, Code for Germany;Unbekannt;Bürger können ihre Straßen vermessen und die Frage nach der Gerechtigkeit im Verkehr quadratmeter-scharf diskutieren.;;CC-BY 4.0;https://codefor.de;64.0
https://codefor.de/projekte/flaechentool/;Flächentool;{'Webseite': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Open Data': 'Öffentliche Daten', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung', 'Umwelt': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Verwaltung': 'Organisation & Professionalisierung', 'Klimaschutz': 'Klima & Umwelt'};https://codefor.de/projekte/flaechentool/;OK Lab Berlin, Code for Germany;Unbekannt;Das Tool berrechnet die Nutzung der Flächen, basierend auf OpenStreetMap (OSM) Daten. Die OSM Daten wurden von verschiedenen Nutzern zusammengetragen. Es kommt zu Ungenauigkeiten, wenn die Daten …;;CC-BY 4.0;https://codefor.de;65.0
https://codefor.de/projekte/dd-freieparkplaetze/;Freie Parkplätze Dresden;{'Web-App': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten', 'Datenvisualisierung': 'Datenreporting', 'Dashboard': 'Datenreporting'};{'Verkehr': 'Stadtentwicklung', 'Tourismus': 'Stadtentwicklung', 'Stadtplanung': 'Stadtentwicklung', 'Mobilität': ''};https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/;Open Data Dresden, Code for Germany;Unbekannt;Die Stadt Dresden bietet auf https://www.dresden.de/freie-parkplaetze eine Übersicht der freien Parkplätze in der Stadt Dresden an. Leider nicht maschinenlesbar (barrierefrei). Darum haben wir uns …;ParkenDD;CC-BY 4.0;https://codefor.de;66.0
https://codefor.de/projekte/ffpb-nodes/;Freifunk Knotenliste;{'Web-App': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Kartenanwendung': 'Karten & Verzeichnisse'};{'Stadt': 'Stadtentwicklung', 'Technologie': '', 'Open Data': ''};https://github.com/codeforpb/ffpb-apps;CodeforPB, Code for Germany;Unbekannt;Der Beginn einer Freifunk Companion App. Aktuell wird nur die Knotenliste dargestellt und man kann die Details der Knoten anzeigen lassen. Später soll die Darstellung der Knoten auch auf einer Karte …;;CC-BY 4.0;https://codefor.de;67.0
https://codefor.de/projekte/le-gentrifizierung/;Gebäude-Entwicklung in Leipzig;{'Webseite': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung', 'Wohnen': 'Stadtentwicklung', 'Datenanalyse': ''};https://codeforleipzig.github.io/Gentrification/buildings.html, https://github.com/CodeforLeipzig/Gentrification;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Leipzig ist eine stark wachsende Stadt, was sich entsprechend im Haus- und Wohnungsbau niederschlägt.
Dieses Projekt möchte das zunehmende Schließen von Baulücken und Wachstum an den Rändern in …";;CC-BY 4.0;https://codefor.de;68.0
https://codefor.de/projekte/gedenktafelnberlin/;Gedenktafeln in Berlin;{'Webseite': 'Webanwendungen', 'Datenportal': 'Öffentliche Daten'};{'Kultur': 'Kultur', 'Bildung': 'Bildung', 'Stadt': 'Stadtentwicklung'};https://github.com/notapirate/gedenktafelnberlin;OK Lab Berlin, Code for Germany;Unbekannt;Eine Webseite, die vorhandene und, auf Wunsch entfernte Tafeln zu historischen Orten in Berlin anzeigt. Viele davon sind der Erinnerung an jene Menschen gewidmet, die sich der nationalsozialistischen …;;CC-BY 4.0;https://codefor.de;69.0
https://codefor.de/projekte/geodata-time/;Geodaten mit Zeitdimension;{'Datenmanagement': 'Datenmanagement', 'Datenportal': 'Öffentliche Daten', 'Plattform': 'Digitale Plattformen', 'Web-App': 'Webanwendungen'};{'Stadtplanung': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Umwelt': 'Klima & Umwelt'};https://codefor.de/projekte/geodata-time/;OK Lab Berlin, Code for Germany;Unbekannt;Ich möchte eine Datenbank bauen, in der ich mehrere Versionen des gleichen Geodatensatzes ablegen kann. Ich möchte damit den zeitlichen Verlauf, also Änderungen am Datensatz festhalten. Die API soll …;;CC-BY 4.0;https://codefor.de;70.0
https://codefor.de/projekte/bn-veranstaltungskalender/;Geographischer Veranstaltungskalender;{'Web-App': 'Webanwendungen', 'Kartenanwendung': 'Karten & Verzeichnisse', 'Verzeichnis / Karte': 'Karten & Verzeichnisse'};{'Kultur': 'Kultur', 'Tourismus': 'Stadtentwicklung', 'Stadt': 'Stadtentwicklung'};https://codefor.de/projekte/bn-veranstaltungskalender/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;In Anlehnung an das Projekt “Wo steppt der Bär in Wien heute?” soll es einen heatmap-artigen Veranstaltungskalender auch für Bonn geben.;;CC-BY 4.0;https://codefor.de;71.0
https://codefor.de/projekte/hn-geojson-utilities/;Geojson Utilities;{'Open-Source': 'Open-Source-Software', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Open Data': '', 'Karte': '', 'Visualisierung': '', 'Datenanalyse': ''};http://opendatalab.de/projects/geojson-utilities/, https://github.com/opendatalab-de/simple-geodata-selector;Code for Heilbronn, Code for Germany;Abgeschlossen;Dieses Projekt ermöglicht einen schnellen Export der Gemeindeflächen, Landkreisflächen und Bundeslandflächen in Deutschland im .geojson Format. Dies ist besonders hilfreich für Journalisten und …;;CC-BY 4.0;https://codefor.de;72.0
https://codefor.de/projekte/cologne-giesst/;GießtKölle;{'Webseite': 'Webanwendungen', 'Karten': 'Karten & Verzeichnisse', 'Interaktive Karte': 'Karten & Verzeichnisse'};{'Umweltschutz': 'Klima & Umwelt', 'Klima': 'Klima & Umwelt'};https://giesst.koeln, https://github.com/codeforcologne/giesstKoelle;OK Lab Köln, Code for Germany;Abgeschlossen;Mit dieser Web Karte kannst Du Dich über den Wasserbedarf der Bäume in deiner Nachbarschaft informieren und Deinen Nachbar*innen mitteilen ob Du die Bäume gegossen hast.;;CC-BY 4.0;https://codefor.de;73.0
https://codefor.de/projekte/le-glaeserne-klaeranlage/;Gläsernes Klärwerk;{'Webseite': 'Webanwendungen', 'Datenvisualisierung': 'Datenreporting', 'Open-Source': 'Open-Source-Software'};{'Umwelt': 'Klima & Umwelt'};https://codeforleipzig.github.io/glaeserne-klaeranlage/, https://github.com/CodeforLeipzig/glaeserne-klaeranlage;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Interaktive Visualisierungen über die Funktionsweise einer Kläranlage.
Beim OpenDataDay am 4. März 2017 wurde mit Hilfe der Anwesenden sowie der Unterstützung der OEWA, der Gesellschaft für Informatik …";;CC-BY 4.0;https://codefor.de;74.0
https://codefor.de/projekte/grossstadtbaum/;Großstadt-Baum;{'Datenportal': 'Öffentliche Daten'};{'Stadtplanung': 'Stadtentwicklung', 'Umwelt': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};http://www.tursics.de/story/grossstadt-baum/, https://github.com/tursics/trees-story;OK Lab Berlin, Code for Germany;Abgeschlossen;Berlin veröffentlicht Datensätze zu Anlagenbäumen, Straßenbäumen und Uferbäumen. In unserer Stadt stehen über 1 Million Bäume. Ich habe den typischen Berliner Baum gesucht und habe ihn gefunden.;;CC-BY 4.0;https://codefor.de;75.0
https://codefor.de/projekte/c-haltestellen/;Haltestellen in Chemnitz & Umland;{'Kartenanwendung': 'Karten & Verzeichnisse', 'Datenvisualisierung': 'Datenreporting', 'Web-App': 'Webanwendungen', 'Open Data': 'Öffentliche Daten'};{'Verkehr': 'Stadtentwicklung', 'Mobilität': '', 'Stadtplanung': 'Stadtentwicklung', 'Öffentlicher Nahverkehr': 'Stadtentwicklung'};https://github.com/CodeforChemnitz/Haltestellen;OK Lab Chemnitz, Code for Germany;Abgeschlossen;Die Karte Zeigt die von der CVAG zur Verfügung gestellten Haltestellendaten. Man sieht deutliche Abweichungen der Koordinaten zu den Punkten auf der OSM Karte.;;CC-BY 4.0;https://codefor.de;76.0
https://codefor.de/projekte/hh-echtzeit/;Hamburg in Zahlen;{'Datenvisualisierung': 'Datenreporting', 'Dashboard': 'Datenreporting', 'Web-App': 'Webanwendungen'};{'Stadt': 'Stadtentwicklung', 'Datenanalyse': '', 'Transparenz': 'Inklusion & Teilhabe'};https://ndldd.github.io/echtzeit/app/#/, https://ndldd.github.io/echtzeit/;OK Lab Hamburg, Code for Germany;Unbekannt;Was verändert sich gerade (durchschtnittlich) in Hamburg? Eine Übersicht interessanter Zahlen.;;CC-BY 4.0;https://codefor.de;77.0
https://codefor.de/projekte/p-haushalt/;Haushalt Potsdam 2018/2019;{'Datenvisualisierung': 'Datenreporting', 'Web-App': 'Webanwendungen', 'Interaktive Datenexploration': 'Datenanalyse'};{'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Transparenz': 'Inklusion & Teilhabe'};https://offenerhaushalt.de/haushalt/BB/Potsdam/, https://github.com/open-data-potsdam/offenerhaushalt.de;OK Lab Potsdam, Code for Germany;Abgeschlossen;Erkunde interaktiv den Doppelhaushalt von Potsdam für die Jahre 2018 und 2019.;;CC-BY 4.0;https://codefor.de;78.0
https://codefor.de/projekte/historic-berlin/;Historische Entwicklung Berlins;{'Open-Source': 'Open-Source-Software', 'Datenportal': 'Öffentliche Daten', 'Karten': 'Karten & Verzeichnisse'};{'Stadtplanung': 'Stadtentwicklung'};http://community.codefor.de/entwicklung-berlins/, https://github.com/jochenklar/entwicklung-berlins;OK Lab Berlin, Code for Germany;Unbekannt;Historische Berlin-Karten aus dem FIS-Broker zur Benutzung in anderen Projekten.;;CC-BY 4.0;https://codefor.de;79.0
https://codefor.de/projekte/muc-ddj/;How-To Datenjournalismus;{'Webseite': 'Webanwendungen', 'Bericht': 'Datenreporting'};{'Datenanalyse': ''};http://howto.ddjdach.de;OK Lab München, Code for Germany;Abgeschlossen;;;CC-BY 4.0;https://codefor.de;80.0
https://codefor.de/projekte/vortrag_bielefeld_io/;Innovationen durch Open Data bei der Bielefeld.IO 2021;{'Vortrag': 'Fortbildung', 'Workshop': 'Fortbildung'};{'Open Data': ''};https://www.eventbrite.de/e/bielefeld-io-2021-tickets-163043755261?aff=foundersfoundation, https://bielefeld.io/;Code for Bielefeld, Code for Germany;Unbekannt;Vortrag und Workshop zu „Innovationen durch Open Data“ im Rahmen der Bielfeld.IO am Freitag, 3. September 2021. Anmeldung und weitere Infos auf eventbrite.;;CC-BY 4.0;https://codefor.de;81.0
https://codefor.de/projekte/le-intelligentes-rathaus/;Intelligentes Rathaus Leipzig;{'Web-App': 'Webanwendungen', 'Plattform': 'Digitale Plattformen', 'Datenportal': 'Öffentliche Daten', 'Knowledge Graph': 'Wissensorganisation', 'Open-Source': 'Open-Source-Software'};{'Stadt': 'Stadtentwicklung', 'Verwaltung': 'Organisation & Professionalisierung', 'Open Data': '', 'Transparenz': 'Inklusion & Teilhabe'};https://stadtratmonitor.codeforleipzig.de, https://github.com/CodeforLeipzig/stadtratmonitor-scraper, https://github.com/CodeforLeipzig/stadtratmonitor-frontend, https://github.com/orgs/CodeforLeipzig/projects/2, https://ratsinfo.leipzig.de;OK Lab Leipzig, Code for Germany;Laufend;"Durchsuche das Ratsinformationssystem der Stadt Leipzig und abboniere deine Suchergebnisse!
Durchsuche das Ratsinformationssystem der Stadt Leipzig per Volltextsuche oder über detailierte Filter. …";;CC-BY 4.0;https://codefor.de;82.0
